Ind,lum,whiteR,whiteG,whiteB
PPG2,210.1243102888673,210.82375851996105,210.33592989289195,209.2132424537488
PPG3,203.3208232445521,203.8898305084745,203.53753026634385,202.53510895883767
PPG5,205.73645320197045,205.94950738916256,207.2056650246305,204.05418719211823
PPG7,203.48597701149424,203.93241379310345,203.54206896551725,202.9834482758621
PPG8,207.68161040787624,208.2637130801688,208.0110759493671,206.77004219409284
PPG9,210.02564102564105,210.23076923076923,210.23076923076923,209.6153846153846
PPG10,210.2467244059516,210.38307794803464,210.55129913391076,209.8057961359094
PPG12,210.29179866244283,210.27243928194295,211.285110876452,209.31784582893349
PPG14,211.82393669634027,211.01978239366963,212.2532146389713,212.19881305637983
PPG15,209.64634146341464,210.14329268292684,209.9512195121951,208.84451219512195
PPG16,209.43862520458265,209.19967266775777,210.86906710310964,208.2471358428805
PPG19,207.07380520266184,208.2196007259528,206.94736842105263,206.05444646098005
PPG20,206.59122287968444,207.38683431952663,206.896449704142,205.4903846153846
PPG21,205.50124378109453,206.26119402985077,206.24440298507463,203.99813432835825
PPG22,209.4620349278664,209.43849658314352,210.9134396355353,208.03416856492024
PPG23,205.8809523809524,205.9425465838509,206.61180124223603,205.0885093167702
PPG25,207.20607787274452,208.1623931623932,207.5185185185185,205.93732193732197
PPG27,207.23923444976077,207.9425837320574,207.44497607655504,206.33014354066987
PPG28,206.89188218390805,207.36099137931035,207.47090517241375,205.84375
PPG29,208.17740429505136,208.73202614379085,209.04481792717087,206.75536881419237
PPG31,194.37599206349205,195.58630952380952,194.85416666666663,192.6875
PPG32,205.4686868686869,206.5373737373737,205.7838383838384,204.0848484848485
PPG33,208.16714240405963,208.523311132255,208.395813510942,207.58230256898196
PPG34,208.09094457455117,208.6814988290398,207.844262295082,207.7470725995316
PPG35,210.69201339072217,210.5523672883788,211.5265423242468,209.9971305595409
PPG38,207.75739644970412,206.74556213017752,208.01775147928996,208.50887573964496
PPG39,211.79098509632863,211.9967284623773,211.8102508178844,211.5659760087241
PPG41,207.11523506539413,206.46659597030757,207.4559915164369,207.423117709438
PPG42,207.14973958333331,206.97916666666663,207.578125,206.89192708333331
PPG43,208.1417577966788,208.4872417982989,208.40704738760635,207.5309842041312
PPG45,208.5562224889956,208.60984393757505,208.54021608643455,208.5186074429772
PPG46,210.35035750766087,210.3738508682329,210.88151174668027,209.79570990806945
PPGA,210.73944119558155,211.1598440545809,210.79922027290448,210.25925925925927
PPGB,211.94411700502073,211.67452521283562,213.73018991486575,210.42763588736085
PPGC,209.8225667527993,210.11111111111111,209.984496124031,209.37209302325581
PPGD,208.7434052757794,209.11510791366908,209.90407673860912,207.21103117505996
PPGE,207.1892361111111,208.875,207.07291666666666,205.61979166666666
PPGF,205.62366737739873,206.7089552238806,205.60660980810235,204.55543710021323
PPGH,208.20271234832262,208.98072805139185,208.85867237687367,206.76873661670234
PPGI,212.18992248062014,212.46511627906978,213.23934108527132,210.86531007751938
PPGJ,212.21645021645023,212.86363636363637,212.17316017316017,211.6125541125541
