Ind,Img,Xnotch1,Ynotch1,Xnotch2,Ynotch2,Xattach,Yattach
PPG10,1,212.5521822989046,198.7526927983565,583.0037108093927,448.6721676472641,315.255865140202,419.0672443312737
PPG10,2,212.36381311900303,197.7840615579994,582.3192086550616,449.8558675251583,316.5229795357881,420.067531828395
PPG10,3,212.38359838409824,197.7409717100075,581.4293481769043,449.2483265277165,315.44524439635205,418.5332956349007
PPG10,4,212.85862158404376,197.65981492143743,579.4793102447022,447.5714864382453,314.9524304595408,418.059881650148
PPG10,5,211.9991983080205,198.7617923497162,580.1237389153804,447.26568382377167,315.28159373955805,417.7669005973398
PPG10,6,212.2927291479416,198.3959063032113,578.2984567189457,447.5541542487648,314.8041914128609,418.0651012645194
PPG10,7,212.4023443879801,197.8829195742781,577.537835813623,447.4595603943643,314.72206931133314,417.49916076721377
PPG10,8,212.78108275241047,198.5609594861025,579.4861154168631,446.0625175467092,313.882358065714,416.9776552570905
PPG10,9,212.4355305356996,198.62063527621484,577.2190147692438,448.6416865984938,314.4787513228776,417.4557810284713
PPG10,10,213.38034265376407,197.8633678716085,578.320064763672,446.9255541976645,314.8606089542437,418.4117545058898
PPG10,11,214.0912541508935,197.5259085856082,576.1757113045132,446.9859810054202,314.1197698868704,416.9656127704096
PPG10,12,212.9946895065724,198.04255721727063,578.161217721067,446.7680190789899,313.9695915848911,417.33991491550944
PPG10,13,212.4566508344692,198.22775694505788,576.8631055928215,447.7601407137833,315.26108254162364,418.2852020846082
PPG10,14,212.4644799952334,198.05156943655,578.5515536055705,447.11517095854464,314.70374164483945,417.552987647067
PPG10,15,212.65406683603743,197.7052181706655,576.9204065647996,447.5512779493188,314.65448832477443,417.615095682209
PPG10,16,212.7718623275645,197.6735112280832,578.1683935397539,445.2194898538692,314.7447114418372,418.1193912434895
PPG10,17,212.3883854265349,198.33114341143653,578.6449423265896,445.802326140152,314.84474095859184,417.5080651116375
PPG10,18,212.267998646726,198.4072972547243,576.957061823145,448.03725211221655,314.56805177726346,418.0140251222466
PPG10,19,212.4093626161909,198.57349263220047,576.4359361357058,448.78275864447295,315.6378334694031,418.538590700326
PPG10,20,212.5854985668026,198.0836254842204,577.8858437545252,447.3584602135231,314.775863633497,418.1602243399918
PPG10,21,213.4274338419345,198.065046238896,577.537528110934,449.3852334018192,316.0676251294889,418.94673994489335
PPG10,22,213.7147162250436,197.8843583147726,579.3230943274077,447.07594656751337,315.6069290604708,418.3569653660933
PPG10,23,212.99818860548567,198.16468041052337,579.4255118011994,444.4527589709922,315.63777870398405,418.3130174115933
PPG10,24,213.5192860193033,197.47276939922503,576.404004754564,449.9149735992535,315.5057950334412,418.5243578067427
PPG10,25,212.9105946154616,197.3927088011413,580.4511244600548,445.2089869026114,315.2845590553242,416.4897018885749
PPG10,26,212.2199634444496,198.543549739488,578.7978699756603,446.5319122054353,315.798270854375,418.7657074634599
PPG10,27,212.3474022795156,198.56773261681195,580.540080977299,443.5343406692484,315.55250709420784,418.2103602924319
PPG10,28,212.844016651138,197.76163818492608,577.4479044481141,450.72527756576176,316.1463671875411,418.5661116229503
PPG10,29,212.89035425083145,197.20691207285992,579.1806885820479,447.4232686337499,314.8387205410849,417.3545270255712
PPG10,30,212.83436779398468,197.78680456135683,579.3015688619437,447.96574432355504,314.294872067224,417.5441427070031
PPG10,31,212.8694673448202,198.1368006980792,579.5501844763985,445.94444200946384,314.2665971279964,416.9513095286408
PPG10,32,212.8514839890508,198.0590671865208,579.4073258759704,446.8270636707296,315.6705296902019,418.1331516967844
PPG10,33,212.3962251419213,197.93150345636684,578.4170087694804,448.8275144636324,316.2775647914899,418.4321343168434
PPG10,34,213.6019493084933,197.55185507333184,580.6455026539845,444.5761352345612,316.04969731445743,418.6589826101924
PPG10,35,212.3323428788869,197.94111538768743,583.0344008731196,445.09243998828913,317.82993996317674,420.19126638472216
PPG10,36,212.56264703670664,197.5884600587027,582.8583486353724,448.1747689582378,315.95617127671824,418.197967495816
PPG10,37,212.6385484630932,197.54033603630583,581.7211255118526,448.4462907549371,317.5643943049663,419.8169456376108
PPG10,38,211.66468601431777,198.1138667895683,582.2850009249115,448.58338817359146,317.13236806758994,419.8970828442142
PPG10,39,212.46184008683025,199.0696782021012,582.0291271752774,452.4804796228832,316.42776660474743,418.9115680564609
PPG10,40,213.94038544514737,197.0712476618617,583.4573502187475,449.06936486566826,316.1533076533477,419.7383678673013
PPG10,41,212.04634900305308,197.63041546432328,583.1560733929521,450.844488652052,316.62342251954954,419.3882564448303
PPG10,42,212.12853934152,198.63160319400825,584.5676809382837,449.5802376641959,316.97879206809694,419.2436690989511
PPG10,43,212.90821671111885,198.20762564538643,583.7706774977947,450.1881710162527,316.8277291309223,420.0665498208188
PPG10,44,212.5729432878583,198.2675908414484,583.0575797011114,451.0870614841804,317.5875110027662,420.5341977170642
PPG10,45,211.291869316034,198.30317937700573,582.7185566019834,452.1586207358795,317.23231783181745,419.4653558857705
PPG10,46,211.82805685485545,198.01856201788428,583.0851976142451,450.5811709561792,317.8004076558807,419.0101739316512
PPG10,47,211.8375114165943,197.870852600962,583.354081515285,450.62724651473,316.8133385312166,419.8080930760416
PPG10,48,211.09078302967592,199.0748402149746,583.4112860602161,450.81306620551874,316.5438926020531,420.3611258944957
PPG10,49,212.31633947806392,197.51146174775167,584.4877666903135,448.3416980055725,318.2168806814424,421.208494958836
PPG10,50,211.6165518376212,198.5629030797163,583.4068577528205,450.298275238798,317.27358560138185,419.6184240481944
PPG10,51,213.8569599467236,197.6351367313359,583.0439112758355,450.8794602201426,317.5867367356812,420.7715075492671
PPG10,52,212.3201116014523,196.70842217264112,582.46111536381,451.43595109357466,317.6561670713596,419.9880356972221
PPG10,53,211.5300381764593,197.41449933130323,582.8726176135152,451.3285513436194,316.8369209129517,420.247503280955
PPG10,54,211.87356615475863,197.22429382186743,583.9587296195136,450.9401915069844,317.2205357876333,419.74940255604014
PPG10,55,211.6096015842432,198.3551409762768,584.1708221961646,450.2219478236536,316.8546139629464,419.8563216340249
PPG10,56,213.5656693384653,196.92764157456588,584.5303814595168,448.8894489061042,317.87426982330453,420.6473167480761
PPG10,57,212.55061377353755,197.19352999262003,583.6284776742657,451.4196526473432,317.32230851569983,419.45901327598494
PPG10,58,211.6777330854737,196.5439796909233,584.7513878347773,449.7053461482661,318.3774312208884,419.5381304440415
PPG10,59,211.4165269114125,197.295559016848,585.1192775467341,449.1795713302612,318.54570527073395,420.3547791437734
PPG10,60,211.4906856126676,197.3151174008678,584.9203113238168,448.8684262091472,317.0887616686991,419.38410687320345
PPG10,61,210.8858698996224,197.74316138598408,586.4072097639679,447.606607134799,318.76435968993974,419.633496498474
PPG10,62,211.26659523172825,197.422678788835,584.7973723594458,449.2165583829444,317.4601950190516,420.3950802794814
PPG10,63,211.91262503041847,196.7373725324645,584.8741990575681,449.4474214962949,317.60316079967095,419.8216267340241
PPG10,64,211.7286353187431,196.9106116438042,584.5593418957993,450.6305143034035,318.4767321638535,421.5558306656823
PPG14,1,306.2978832274155,55.98731623889404,343.50430670338136,480.7373113293944,476.0951995551343,232.3003789841217
PPG14,2,306.245605962956,57.48313457607367,343.36837683840974,480.57682683066827,477.7128215940925,232.9613420054772
PPG14,3,306.39786766998515,56.11435285782494,344.00152641876224,482.0304269390608,477.3888170961008,233.4466332753861
PPG14,4,304.34262954170083,57.30623803718666,342.58150002456995,480.8284598909135,476.2214650316303,233.61134121643684
PPG14,5,304.9432738848614,57.592395502026704,343.7903993822968,479.7432375800283,475.1315364208524,233.02977602504487
PPG14,6,305.0479039680227,56.34016039110065,344.210382898967,479.574090691348,475.120525061252,230.16342761155863
PPG14,7,304.39178148590923,57.42015334170324,341.95831687417365,476.3941267651706,475.1976305174593,231.7804447895813
PPG14,8,303.7459350770164,57.609467784893866,343.1315598305849,476.1582193110916,474.2941489172082,231.77609089448285
PPG14,9,303.4032034437936,56.51931026192747,343.13969325124486,475.90810796869,474.4845621346852,232.69995115705177
PPG14,10,302.62656562894136,57.3446074012634,343.29270140684685,476.3865263997438,474.08059097059066,233.1162174295773
PPG14,11,303.1128367534782,56.57270352318301,344.86250909144667,477.0529738176576,475.2040658655062,234.5321257364889
PPG14,12,303.8897330160914,56.10993647372092,343.32264075177005,477.7737883301147,475.40901431801024,232.2786587176016
PPG14,13,303.012220860743,57.588342090353535,344.03292266754875,477.2040039326936,475.40432004776926,233.0642908220788
PPG14,14,304.7619463093047,56.462218184238765,342.9022641442482,478.2832515155151,474.7271841950384,232.3668503519637
PPG14,15,303.9589443816782,57.35623802874562,343.7862801282416,477.1671647261308,474.407625162033,232.6021082382333
PPG14,16,304.466430999047,56.31695978873032,343.6551336753961,478.6028390416959,474.5942455861037,231.50820513631183
PPG14,17,302.5486566878327,57.15399007723198,342.36533699419937,477.5033479047204,474.2614974205866,233.2609447158436
PPG14,18,303.70727074143457,56.59766599534055,343.29683770415755,478.5557804167039,474.68572773632087,231.6393619556928
