Ind,lum,whiteR,whiteG,whiteB
PPG1,186.26286966046004,185.0383351588171,186.68784227820373,187.06243154435924
PPG2,184.39393939393938,182.53035238377257,184.8371335504886,185.814332247557
PPG3,184.970468675275,183.81886657101865,185.3206599713056,185.77187948350073
PPG4,181.27959697733,180.52896725440806,181.28715365239296,182.02267002518892
PPG5,186.29023255813954,185.32576744186048,186.16,187.38493023255813
PPG6,185.6279926335175,184.82044198895028,185.55544593528018,186.50808997632203
PPG7,183.97906336088155,183.37898465171193,184.25737898465172,184.30082644628098
PPG8,186.29074364138137,184.7892145893936,186.70082792571046,187.38218840904005
PPG9,188.88451443569556,187.01124859392576,189.95275590551182,189.68953880764906
PPG10,181.18375883455937,179.82604932929468,182.46040675032452,181.26482042405885
PPG11,183.04051863857376,181.40518638573744,183.33387358184766,184.38249594813615
PPG12,185.7512297962052,184.24033731553058,186.15038650737878,186.86296556570625
PPG13,185.21649335644136,183.82149046793762,185.61936741767764,186.20862218370883
PPG14,183.46473354231975,182.826802507837,183.76175548589342,183.80564263322884
PPG15,189.00564598914798,187.10976682798065,190.3090629124505,189.59810822701274
PPG16,188.05675130995564,187.27158403869407,187.77097944377266,189.12769044740025
PPG17,187.92943932074365,186.54765041721564,188.7654808959157,188.4751866490997
PPG18,187.2018327865143,186.13157597013236,187.6405702002489,187.83335218916167
PPG19,185.26587771203154,184.2094674556213,185.39437869822484,186.19378698224853
PPG20,186.16978720204528,185.6068125422964,186.05594405594405,186.84660500789533
PPG21,188.67909143855562,186.97990681421084,189.96389050669774,189.0934769947583
PPG22,180.512544148094,179.85038363171356,180.75246620387284,180.93478260869566
PPG23,186.68783764053148,185.50678931230837,187.50635129215945,187.0503723171266
PPG24,185.92033179012344,184.43113425925927,186.86631944444446,186.46354166666666
PPG25,175.68032372281235,174.55412240768842,175.92969145169448,176.55715730905413
PPG26,183.00892728581712,181.3183585313175,183.3697624190065,184.33866090712743
PPG27,183.7059123343527,182.75509683995924,183.70871559633028,184.6539245667686
PPG28,181.6361552786134,181.1800601633004,181.9217877094972,181.80661796304256
PPG29,187.99780479567713,186.9787234042553,187.7836879432624,189.23100303951367
PPG30,185.5832077502691,184.25662002152853,186.1832077502691,186.3097954790097
PPG31,184.0154731578451,182.4157939428248,185.2804981602038,184.35012737050664
PPG32,184.6854967948718,183.3807091346154,185.09044471153845,185.58533653846155
PPG33,187.2761696704897,186.1586564718733,187.29164391043145,188.3782086291644
PPG34,187.14926624737947,186.30113207547168,186.9577358490566,188.18893081761007
PPG35,179.66210703143747,178.85457163426926,179.82433405327575,180.30741540676746
PPG36,186.49588563458857,185.56673640167364,186.76506276150627,187.1558577405858
PPG37,186.07958852192743,185.48105035192202,185.9168922577152,186.8408229561451
PPG38,183.33422080227191,182.41214057507986,183.44941427050054,184.14110756123534
PPG39,182.57247191011234,181.99831460674156,182.78932584269663,182.92977528089887
PPG40,177.85036808765622,177.3728813559322,178.21623009758602,177.96199280945044
PPG41,186.8560808801665,185.38893844781444,187.3264942016057,187.8528099910794
PPG42,185.6710217755444,184.9070351758794,185.96130653266331,186.14472361809044
PPG43,184.21347687400316,183.09545454545454,185.3224880382775,184.2224880382775
PPG44,180.79903009556412,179.89816003423192,181.93838254172016,180.56054771074025
PPG45,181.22930030229296,179.72572439725724,181.83145321831452,182.13072329130722
PPG46,182.2421854478592,181.74152876280536,182.57328605200945,182.4117415287628
PPG47,184.2491678554446,183.49857346647647,184.61126961483595,184.6376604850214
PPG48,184.43995354239257,183.22717770034842,184.72891986062717,185.3637630662021
PPG49,188.2725956409084,186.82053040695016,188.45496113397348,189.54229538180155
PPG50,187.3718871887189,186.32853285328534,187.93114311431142,187.85598559855987
PPG51,186.1144607139439,185.41975308641975,186.23341946597762,186.6902095894344
PPG52,190.17325483599666,188.1959629941127,191.90790580319597,190.41589571068124
