Ind,Img,Xnotch1,Ynotch1,Xnotch2,Ynotch2,Xattach,Yattach
PPG1,1,408.6249647295013,363.34991587867165,191.9081581360005,196.19615570650404,232.947092163652,383.9926733523136
PPG1,2,408.1656848953412,363.3658657992636,192.75429777223792,195.8611884561011,233.57873362539075,385.0309083075239
PPG1,3,407.6972925384886,363.7055276685335,192.0726229901489,195.85215682280625,232.34354379374523,382.64054686761455
PPG1,4,406.2189383305301,363.6641415708954,192.02862411827368,195.5248525071654,231.59767909275388,384.8363809105848
PPG1,5,404.66456633311446,363.9733728175984,190.76297451082127,196.0697882521423,230.8035421924781,384.55006672552526
PPG1,6,403.4812857930662,364.39937766018494,189.64314638739933,196.0445723317748,229.4163918767057,384.8210502235069
PPG1,7,403.58696878193456,364.939632403238,189.57744393685616,196.71400221696075,229.08794473055235,385.2714536589601
PPG1,8,403.7317272894729,365.616898759767,189.2350237996468,197.4908606030508,228.30287287386207,385.641967363042
PPG1,9,404.1057640893904,364.96934513102855,188.65016908552388,197.77119382668863,228.02431445367148,386.1319771606173
PPG1,10,404.423318868788,366.03177105674825,188.47960046058805,198.03136531859263,228.16538600648755,386.53784057242046
PPG1,11,405.06600260600993,366.3232308977954,188.33644327261013,197.8472797061462,229.34320355186657,386.7639679211102
PPG1,12,406.03081404569576,365.9727267046294,188.6965157718909,198.85316876657544,230.41457109969684,387.97069406231685
PPG1,13,406.25451764510416,367.1812418965296,188.1267601612915,199.95069862831616,229.70973251692536,388.02292783479146
PPG1,14,408.143210083819,366.00730098340506,186.7036893342295,199.91109817712533,230.7528976317604,388.86830195367503
PPG1,15,408.5974906626413,366.5483353151565,187.5454740995,200.5714668888761,231.06748447228227,390.60716928208655
PPG1,16,409.1533453184416,367.610585678846,185.56740269535868,201.5107756116141,232.44933485685323,391.2558858293693
PPG1,17,411.12144089182567,367.9388701333572,184.9439702217906,202.15351734818324,233.67619083575568,392.8888800438498
PPG1,18,414.9537619443257,366.36152705236617,184.1692185061608,204.5576442984817,236.401700389716,395.023924015208
PPG1,19,416.0908320863725,368.25672695303575,184.4114245240798,203.7095752825349,235.30375977641825,394.5950627124014
PPG1,20,419.8344161957875,367.2174615240856,182.5972372440267,208.41835930453968,237.92048650800484,397.6241614439863
PPG1,21,419.2970697484072,370.0060525510681,182.0650700650469,206.8834677620042,237.4660255806159,399.56554769399503
PPG1,22,423.598722110167,369.7201177497835,180.58921473026035,212.175783868628,241.31422015492635,403.9175965107818
PPG1,23,427.85133687231166,371.0794188283387,180.52183251138243,213.527026920456,244.5672240305149,407.0814647049341
PPG1,24,430.9679957490585,371.3593219932076,178.89979301107724,217.49068895853503,246.96197776187324,409.5546291274513
PPG1,25,430.7505333667768,374.205321039295,178.31805661891354,216.71781032943449,243.16342171284697,410.102785610369
PPG1,26,432.6561520779803,376.1704636200337,176.186588851967,219.50766010002388,245.4347918077611,412.29304959727153
PPG1,27,432.4016510169227,376.70287104909073,174.1238652697049,219.9171698915117,245.2164836161189,414.2119643900028
PPG1,28,433.4397329419713,377.7028758732797,172.10996891618896,219.78309065405992,243.6201567679421,414.3873092258322
PPG1,29,434.014978409788,377.9766820314567,170.12718327930867,219.37821460854508,244.1793898737447,416.2967139334753
PPG1,30,433.4153838160098,378.5428384280494,166.50711644333023,219.2932968925633,242.5715083845689,415.5892995171656
PPG1,31,433.996262060176,379.72843440660944,165.96420077003344,217.9622301149193,241.30065995717388,416.6014237319642
PPG1,32,434.4795954693255,380.11240994527935,163.67864123922158,217.3360875351066,240.11004414418423,416.9994674839485
PPG1,33,435.9959664001366,380.77547453117097,160.4561102684066,217.4834005721852,239.83478968150712,417.1715706752518
PPG1,34,436.2202896404589,381.2183427074016,159.0565808701261,216.2152624790063,237.7121239051205,416.5896340664466
PPG1,35,437.0132774974224,381.413614015538,155.81850832358603,216.48198678316268,237.83567306795675,416.6902373947612
PPG1,36,437.26181708538286,383.1629507667941,153.76883275813813,215.61006764213303,238.606747612076,417.9773063991578
PPG1,37,438.5253008696503,380.93358319764087,152.236210078961,213.56640322369208,236.7100313058349,415.943367351331
PPG1,38,439.40767961404975,380.6035575651108,151.2039201817605,211.31585537901367,236.81833411986804,415.9176118181371
PPG1,39,440.93569033595975,379.9511562344288,149.5811558046356,209.43853386490585,236.88731283331143,414.0780271193205
PPG1,40,440.1191630723483,379.29587921158605,148.48152442591217,206.599144097492,237.3279535466187,412.20833527123295
PPG1,41,442.0564634507325,378.2382190632183,146.5573677286043,204.0381442421076,236.2700115225601,411.672762435214
PPG1,42,441.8070826071617,377.1420155289625,146.12783865708494,202.19721963603195,235.0196484543844,409.6707474290422
PPG1,43,442.9886295132956,376.8293117060605,143.17564094071446,201.0590175912744,235.12039935651543,409.84525022268485
PPG1,44,443.9971510627525,376.24383614392144,142.54607618977622,198.87172871711496,235.60052362728584,410.25881686486457
PPG1,45,444.39980251958457,375.55754711951386,141.98373037592577,196.8753929566906,234.195766261904,408.3465892483358
PPG1,46,445.26132168008127,374.98347800927286,140.42646857585834,195.0294656306432,234.0183030640925,409.37695027086033
PPG1,47,446.047219252647,375.41437783514505,139.62501670703202,194.63335831146765,232.82853730770915,408.8851824388756
PPG1,48,446.8134895783212,374.6809710068791,137.40878463042418,193.51578027479687,230.9333237216615,407.18952189220937
PPG1,49,447.3356984462871,373.37967912402536,136.30873719319527,191.60226904907464,228.71560526121647,405.3040113987727
PPG1,50,448.1568601043088,374.3290928176117,135.19449888119428,191.11264952564505,229.6592520690744,406.9911579074296
PPG1,51,447.2486447023737,374.9816376236862,135.06573502999373,190.1886671772473,227.4404293941645,406.3837922826466
PPG1,52,448.21709612129575,374.7309408257455,133.89339007133023,189.8622469100044,227.85924967497505,406.67962307266976
PPG1,53,448.5873559135636,374.97630802475226,133.10074072159094,189.4197216539588,226.9041434981692,406.02180184099296
PPG1,54,448.1690072549032,375.3407271016424,131.46427136777228,189.1586389166576,226.65869571114183,407.0392193985632
PPG1,55,449.0400880221084,374.7068922721894,131.19675397999455,188.29876400541409,226.68031306454228,406.93894423682485
PPG1,56,449.3793996418697,375.2762837241539,133.0539450215668,186.88032264448577,225.67040823366847,405.8320352149399
PPG1,57,450.8377363320415,375.8575823260432,132.24405218167826,188.02988494671803,226.24190642055413,406.589929924786
PPG1,58,450.6262297959026,376.2119472710773,132.5046816812016,188.0098063905076,226.921526796508,408.027658911392
