Ind,Img,Xnotch1,Ynotch1,Xnotch2,Ynotch2,Xattach,Yattach
PPG1,0,477.7553425019571,182.77460894434503,165.29433406353482,397.1981183837444,392.66425657435286,426.78883482219743
PPG2,0,151.49904017406146,181.24128758071504,492.1112978519545,473.00254353094647,210.8378852562853,453.6802824140116
PPG3,0,431.3452096827955,116.75502438349056,259.6493491172505,393.9229514790426,269.70464143052607,152.4611511345796
PPG4,0,109.70616704591517,199.34121530148963,527.5447574600257,490.1577922668316,235.78302013791537,446.17142995237424
PPG7,0,339.68641108417745,404.5756064343496,279.07673845150083,107.23729929512712,173.37246907746146,259.7444454986796
PPG9,0,320.9619789033486,108.64287108115028,445.7440911711857,546.2091391639365,205.96962218699807,385.6810254260425
PPG10,0,495.900809172374,163.41561200516645,145.60561592181216,483.4844970100266,421.9084937612155,449.8182918364506
PPG11,0,278.70166092264515,104.17915277402744,330.3371284385187,514.6188160682077,448.77878904560936,290.9914705465387
PPG12,0,695.2319290585403,314.3399826658286,116.277133878964,385.0594300019048,475.8973161812172,517.2727252943141
PPG14,0,149.56492529540057,178.4715323308728,546.9056675052827,416.1329469336237,259.86515918914324,427.56505219985706
PPG18,0,411.1341360320272,101.40025861647295,215.2449937879559,574.4194408726933,419.2810882782799,405.8369720108018
PPG21,0,667.2518909594122,231.7531855851028,162.6603677445932,473.5162489885564,362.51766760916286,206.35865769403176
PPG22,0,188.38818879462656,124.29815020862196,412.7856700766297,466.1473920983833,172.05222755470226,390.03455572813647
PPG23,0,558.9927806619179,191.59944740693464,129.5652938717988,366.3487146232356,271.1923991033655,149.62958253382556
PPG24,0,465.2261131275178,141.4288463181983,140.43068523276455,412.0386744224174,361.27293753030784,361.0630911354884
PPG26,0,237.5477468147825,83.38790699191594,269.07704476495275,538.5971232255541,372.7994494638511,301.7993415191318
PPG28,0,487.54734870969264,169.92734023975837,190.13411029875493,506.4892581204397,234.67889151606173,216.0329297096944
PPG29,0,142.14591895087716,197.5012061951699,501.9407638513738,475.10991122160885,281.3744296113693,444.19992203273546
PPG31,0,138.15169198853908,221.78189640644607,457.2763585523471,315.68225531127223,252.7568475535358,385.63777910786985
PPG32,0,136.84063386474065,299.59729799877897,602.5290557040876,217.1585227985501,333.2545839724745,119.58740699469406
PPG33,0,166.7319893796747,434.8742597495856,397.2483940324959,95.96157821887972,213.93235417442884,186.47959103646488
PPG35,0,265.2227189188702,155.05251935897553,73.653563957234,412.181775260768,301.39451196018155,313.953465091472
PPG36,0,101.0154518633142,212.28363753092933,564.3767802313871,289.557699044566,361.7530072663298,107.5019109502206
PPG37,0,335.0334705801798,119.21684575440418,312.0266093860054,598.3189788121482,140.01916988339252,339.4073945108107
PPG38,0,451.26710327153467,126.57397294587244,295.2889641482895,593.1124926490265,484.500943232769,406.34540848155376
PPG39,0,212.9779863325572,199.3519648306761,507.2694342130565,435.62864374791445,228.7904059963693,423.49474626832887
PPG42,0,206.58023402494712,165.52092804921742,396.75382067548895,466.68217440842,183.4950733033164,435.4332399632474
PPG43,0,293.7042089688206,110.84530378828887,240.3064316150468,434.1305002426937,130.79034753780022,241.78847534391525
PPG44,0,241.4345524211023,123.20240321446148,414.6059965060446,581.4500912679055,199.56498592151112,399.7938441257329
PPG45,0,95.20382160908588,250.23477517524668,569.3195199807416,253.9592865251454,376.9869826529311,366.1599965353616
PPG46,0,246.9871626816439,93.37284222657097,305.2693602315155,683.3561425123017,133.67996869503764,464.211628308908
PPG47,0,208.94832925613736,134.19103900658152,475.8500410018984,400.9392218148833,288.95678011041633,395.8613285154364
PPG48,0,461.47511078358895,282.3096460053782,140.68495270087806,200.0315358697371,281.1005972166639,331.58204691836664
PPG51,0,73.60048012822739,218.9130625573297,498.316410373676,250.36349306045764,213.15390100651285,327.0170641798732
PPG52,0,601.3342044539881,330.49729991805214,135.4306857527631,251.41968962149207,386.3501054786651,147.94543014977114
PPG53,0,126.04981066811835,362.3261550874493,559.2195768733797,272.9161477823312,278.09823041629994,195.9826222765237
PPG54,0,194.096507820991,523.8736894613068,402.3743833008679,202.51788120248773,203.987967392998,279.07957691780064
PPG55,0,158.6108172840538,159.2716372590958,422.8286809730144,565.6383873841788,203.6082444109373,456.4374140135679
PPG1,1,476.2405305650333,185.0231701048088,165.85058236891498,398.97707728388576,390.54262883753296,426.5715777745616
PPG1,2,474.8158889731068,185.98656163930733,166.0302096820845,398.6438137126624,390.08121171026016,426.676425256297
PPG1,3,474.63158133231286,187.28517683623028,166.35996340612903,397.4469675682657,388.09012723117377,426.794491379284
PPG1,4,474.41941746609575,187.881127539793,167.43397716254944,399.2134878876361,388.8253452554073,426.80931264405166
PPG1,5,473.7609210336145,188.6857648495798,167.57307654941923,398.66921146648656,388.59200302150646,426.2476228216847
PPG1,6,473.9528915053255,189.28559662468308,167.32194448502278,398.75672813467065,386.8597982901619,427.4865539039138
PPG1,7,473.9878918262752,189.63318520653,167.49269009533805,399.01310143808325,388.8128188635046,426.82299346478425
PPG1,8,474.2389607755182,189.9278801482676,166.92742994642606,398.51041086807857,388.19577636494967,426.9389728553314
PPG1,9,473.9399466485404,189.95338159547973,168.34026327120648,399.184004350728,388.2025658868187,427.6088433718652
PPG1,10,475.0432522205697,190.91329484089613,168.37846094351454,399.1147524808355,389.0923693927775,426.4503304209522
PPG1,11,473.8048155503935,190.06812945475707,168.24390989305823,399.6861847848237,388.20396795954775,425.8606683117465
PPG1,12,473.5216521260106,189.7627841317573,167.29279522626226,398.4392274095677,388.1460823314185,425.730535777742
PPG1,13,474.31782128143766,190.4849999217331,167.52309943854996,398.71792946151385,388.9272371819474,426.6434124145741
PPG1,14,474.1946342614569,190.4879066584465,168.5567861745183,399.835742806021,388.63685799877607,426.9533609998306
PPG1,15,474.14771456367765,190.56765803048592,167.1411765545328,397.93589917295577,387.992673451394,427.2744218510248
PPG1,16,473.5310968659271,190.0740246824803,167.66616734506582,398.166583237062,388.4176013299613,427.507521472344
PPG1,17,474.0191438338824,190.5401205496829,167.43629922272248,399.10633828684377,388.95884506142704,426.2651159466641
PPG1,18,474.5006301569503,190.8371399452376,167.44058888691595,398.6320683435216,389.4178422165091,427.2566056563137
PPG1,19,473.8678566050001,190.71116452759395,167.87450639923486,399.4644765220461,387.82617067698345,425.9072190283703
PPG1,20,474.4387153390728,191.1594585838368,168.05678493990513,398.7342690139863,387.5560866063674,427.348164890253
PPG1,21,473.817546046012,190.6839382798888,167.28994147367013,398.32477145024745,388.5659492394983,426.0743866013359
PPG1,22,474.2364162263688,191.2004360919925,167.91471431085313,399.65436208857074,389.49229757771735,427.53992839830926
PPG1,23,474.087008405377,191.09768381116385,167.47715393453055,398.7927493354741,387.5169060508799,427.5511931157131
PPG1,24,474.1142433025682,190.7008570387412,167.35358662164128,397.7179684762586,388.7682082135717,427.6983504508037
PPG1,25,474.2972709510438,191.1230750329296,167.65030026410352,399.18845615916,388.5157948855163,427.15351315926745
PPG1,26,474.1456778175103,190.6735684647993,167.37259854753628,398.1662594853637,389.0011486953292,427.47950124181153
PPG1,27,474.23621662966906,191.30068454105697,167.57289285032152,399.3314604187577,387.905842157038,427.5195836337877
PPG1,28,474.4721201562341,191.6174976146498,167.3934864249717,398.9043250922699,388.2334349952434,427.5560977215514
PPG1,29,473.8906917122434,190.7585005008576,167.57951565576772,399.0674123326504,388.607613253501,427.3616943522147
PPG1,30,474.3773860612952,191.9869521686638,167.35649814054193,399.94457050281903,389.6452788065355,428.2215025388948
PPG1,31,474.585780846233,190.61152899029508,167.9055480090064,397.9805274881881,387.76023061770144,427.94733577884176
PPG1,32,475.6968721971596,187.755893688473,166.46040275404633,396.6083767764491,390.5366781751212,426.0939483534439
PPG1,33,476.5318125010226,185.7196386987589,167.0320853865422,397.25119069045206,391.6887857195279,424.5461050893104
PPG1,34,476.46575558452497,184.29523297966443,166.629945200167,397.6517078835991,390.0016096172652,424.1792194398541
PPG1,35,476.4977358484277,183.49149991116104,166.62097905806007,397.3482688360247,391.9234240024891,424.02931205036674
PPG1,36,475.7159038052472,182.35452830271063,166.90200232505958,397.96912258642953,391.6948142125744,423.5279089406317
PPG1,37,476.1149967649119,182.3203481099439,166.35640427920015,397.3024989202052,392.2768606945784,424.3093190172352
PPG1,38,476.4749154617471,182.3534566449807,166.72322877320573,397.6644828437744,392.4245804350906,423.46243577355887
PPG1,39,476.2394965530091,182.1785416506041,167.5080894620143,398.13029367494335,392.9408096125574,423.53953179471614
PPG1,40,475.9944696313096,181.90154184338667,167.5020517852382,398.3034042829081,391.936316699926,423.1942117759656
PPG1,41,476.1044430070918,181.86622236690044,167.15877905476813,397.3092096442449,392.82476473719095,423.29140037721714
PPG1,42,476.0749005216375,181.75529994440345,167.27364398119835,397.5904866180486,392.9291684765419,423.88129612785457
PPG1,43,475.68308749674975,180.66781507798515,167.30146670593783,397.9044172232917,392.0603440655126,424.6596234722161
PPG1,44,476.0464971092663,181.1710705164044,167.2920507598589,397.7996688386724,392.91695001989314,423.493826556956
PPG1,45,475.56919696802834,180.105390680393,166.72576967721358,397.6641522742685,393.0402234798361,422.1887606589345
PPG1,46,476.0782323428856,180.90473645559203,167.79582888760282,397.77787262161286,392.5869520252584,421.6561507065179
PPG1,47,476.2076644341154,181.347116003138,168.2109246175365,398.3677059537301,391.28142744822674,423.4762155904597
PPG1,48,475.86720986149305,180.6004871646316,167.20003286011385,397.63511506545785,392.2090094172565,422.75305715552
PPG1,49,476.20179133406174,180.36398904018807,167.54664973014087,397.7281711471784,392.2501266389712,423.478156043113
PPG1,50,475.692912252154,179.67620733806598,167.37021027373245,397.7970951114106,392.5018089348109,424.3452476277431
PPG1,51,476.0211752850664,180.12712257659018,167.04335325977758,397.4297663723338,393.2204518688988,423.5921811892069
PPG1,52,476.5578869212415,180.67027522290124,167.6654943359387,397.5671340111899,392.45672367454665,423.6712668081803
PPG1,53,476.39365628982,180.59058549847043,168.18463721123362,398.2945996685767,392.4584061263582,423.8297081314026
PPG1,54,475.9029742085064,180.01483229399946,167.29137780152635,397.24625992916174,393.1352363654824,423.0455559561653
PPG1,55,476.138345425022,180.10737439802375,167.21394297843398,397.61730051651,393.1146431535353,422.7340276569775
PPG1,56,476.2022927316784,180.0408888525413,167.59557457952744,398.22844649262345,392.7096985999011,422.5799960415504
PPG1,57,475.9154230739631,179.74125470797645,167.50716444727598,397.076542781039,393.307739973737,422.90987882643645
PPG1,58,476.1479007839205,179.76875512360976,167.51926005231377,397.1484353658623,393.5450738307395,423.5483081646514
PPG1,59,475.6709274429391,179.40413596393375,168.46049855740742,398.53105654852106,393.3088188744949,423.0186931903354
PPG1,60,475.9624098270645,179.7839663540082,168.38834439818783,398.8866284441332,393.2946711512466,423.1408212868289
PPG2,1,151.2617989192779,185.24022006861736,482.4357669314696,479.59910113315095,207.56397309786567,454.2289395855692
PPG2,2,154.47295118205133,184.4898951728131,474.3374131577566,485.29518246827206,202.12853388226512,452.59656473027934
PPG2,3,156.24036793562954,186.1434853650932,474.840286585726,481.0298903073791,205.5417390660336,454.5266251292008
PPG2,4,158.05112693807868,186.3279259130869,474.7775622840898,480.3380485981357,206.34689893195667,454.18629619994255
PPG2,5,158.1142435030519,186.9323117109577,474.5387111408854,480.5157677338522,205.64915817253308,452.7958250908136
PPG2,6,157.70149290603624,187.6264641972276,474.5795903656706,480.2945064613883,206.10259637934848,453.54144106584624
PPG2,7,158.54200199122576,188.16928606300715,474.2620630491485,479.6704876795758,206.0923169190581,454.0144057643678
PPG2,8,157.7004357106783,188.59416932448832,474.82373021629286,479.8772366751039,206.7344925619089,454.0205993846007
PPG2,9,158.47738599094652,188.1258320967117,474.2797396632998,479.763587804552,205.08105876778689,452.513092964312
PPG2,10,158.26283621509657,188.7106537501797,474.8059436167953,478.9455010895848,205.75181152823524,453.0662416797044
PPG2,11,158.4664873799619,188.34168472832195,474.4420614220808,478.94575592881927,207.07245485332828,454.5078589205202
PPG2,12,158.00520166560145,189.2283050611589,474.571422609161,479.1792799813845,207.8328676890971,455.4493234768118
PPG2,13,159.1503519048331,188.42273053983857,474.46986316118057,478.96074736407473,205.97097309132863,453.2521567911593
PPG2,14,158.91990843989242,188.85190004367675,474.98378742852987,478.8422729049321,205.7953568169845,453.1727194114475
PPG2,15,158.8368752550134,188.46142998575303,474.4491815559017,478.9125510894861,205.48382908709905,452.16435653385145
PPG2,16,159.1964743049329,188.2079915840345,474.4283158631037,478.7145420835691,206.7394066142108,453.7744583975931
PPG2,17,158.90211036925717,188.6059646293048,474.5074272570946,478.8831015319536,206.4105531146983,452.9586582788731
PPG2,18,158.92328400295426,189.2968326658309,474.61615404417887,478.5295744827061,207.6060662688116,454.8855289775244
PPG2,19,158.7950914873101,188.6339689504231,474.575042392838,479.4982826339056,205.00109150069227,453.1259231996466
PPG2,20,158.9749008993885,188.8290810794577,473.78908213622464,479.0801053139554,207.41243272670687,455.24136267756126
PPG2,21,159.1917464289995,188.44970799162564,474.4697471966823,479.27260237772407,205.4255300504745,451.8414854717741
PPG2,22,158.69801754995044,189.290483836264,473.9303135683632,478.925282709887,205.9029722382201,452.8747914748508
PPG2,23,158.91493530590677,188.76827642830244,474.51112975884575,479.3579430689243,205.8954068111463,453.2499877684958
PPG2,24,159.53393580200574,188.02003028193528,474.6525180188588,478.8079565817823,206.1060444218714,453.69020850119904
PPG2,25,159.52295754347446,188.11932835111125,473.28763754049294,479.6214680767696,205.59704503031023,453.1718379576385
PPG2,26,159.393951600544,188.4992723735288,474.0258657904926,478.46741531980985,206.16862072296976,454.10093869019215
PPG2,27,159.56049715794947,188.0537816247444,474.7507771436349,479.3766609475356,208.09067043971703,455.0116426898708
PPG2,28,158.30912901203618,188.9421847063905,474.238005656844,479.824228750088,206.7722461007446,454.9521565342477
PPG2,29,159.49801285402856,188.01321212236027,474.4908296526673,479.2510151235836,205.3510427857028,452.93888917385306
PPG2,30,160.03849214303509,189.04510865986973,474.6065758683508,480.35668411856193,205.1917583443453,453.7319302992199
PPG2,31,158.5237714338114,188.755871959454,474.1372243733327,480.4028889543488,204.86770629437115,453.1562177355154
PPG2,32,156.71267113317896,189.80598379584976,473.1810560269481,481.1219722128345,204.8787443952478,455.7667310677169
