Ind,lum,whiteR,whiteG,whiteB
PPG1,185.75084701589785,185.9632525410477,185.68100078186083,185.608287724785
PPG2,183.33981693363845,182.8649885583524,183.87299771167048,183.28146453089244
PPG3,184.06446348429213,184.28396572827418,184.17747858017137,183.73194614443085
PPG4,179.40928270042195,179.30886075949368,180.5012658227848,178.41772151898735
PPG5,184.41485714285713,184.45942857142856,184.97028571428572,183.81485714285714
PPG6,183.15285064707942,183.27072402938091,183.64428121720883,182.54354669464848
PPG7,184.36038514442916,184.23246217331499,184.707015130674,184.1416781292985
PPG8,186.9119496855346,186.98207547169812,187.2179245283019,186.53584905660378
PPG9,183.730097914006,183.4712643678161,183.93486590038313,183.78416347381864
PPG10,183.26978417266187,183.81294964028777,183.28776978417267,182.70863309352518
PPG11,186.7070707070707,187.00534759358288,187.1007130124777,186.0151515151515
PPG12,187.11739707835326,187.10438247011953,187.69800796812748,186.54980079681275
PPG13,185.31618195376586,185.52796420581655,185.86800894854585,184.5525727069351
PPG14,185.517094017094,185.7403846153846,186.2676282051282,184.54326923076923
PPG15,183.91056910569105,184.56794425087108,183.47038327526133,183.69337979094075
PPG16,183.56544502617803,184.60907504363,183.33158813263526,182.75567190226877
PPG17,182.38907103825136,183.2622950819672,182.17704918032786,181.727868852459
PPG18,179.66010042487449,179.69640787949015,179.4252607184241,179.85863267670916
PPG19,183.61776447105788,184.14670658682635,183.03892215568862,183.6676646706587
PPG20,185.3260381593715,184.41077441077442,185.5050505050505,186.06228956228955
PPG21,185.16813294232648,185.05278592375367,185.11730205278593,185.3343108504399
PPG22,184.74975562072336,185.6715542521994,184.03812316715542,184.53958944281524
PPG23,184.5215238095238,184.75885714285715,184.50857142857143,184.29714285714286
PPG24,184.11031859248692,184.11554921540656,184.3188302425107,183.8965763195435
PPG25,178.3503601833661,179.30058939096267,178.1984282907662,177.55206286836935
PPG26,187.2334581772784,187.23408239700373,187.5318352059925,186.93445692883896
PPG27,181.07668231611896,182.51956181533646,180.8622848200313,179.84820031298904
PPG28,175.98476190476188,175.76,176.32857142857142,175.8657142857143
PPG29,179.45534290271132,180.48564593301435,179.25956937799043,178.62081339712918
PPG30,182.9798703514159,183.46059365404298,183.2016376663255,182.27737973387923
PPG31,184.84016636957813,184.8306595365419,184.82709447415328,184.86274509803923
PPG32,188.13963963963965,188.8277027027027,188.50506756756758,187.08614864864865
PPG33,185.18133002891366,184.8723667905824,185.43866171003717,185.23296158612143
PPG34,182.69625,183.13625,183.5525,181.4
PPG35,185.8638497652582,185.99871959026888,186.54929577464787,185.04353393085788
PPG36,187.22090469916557,187.44005270092228,187.25428194993412,186.9683794466403
PPG37,182.54879879879877,183.3153153153153,182.65540540540542,181.67567567567568
PPG38,181.3731437598736,182.14976303317536,181.34028436018957,180.62938388625594
PPG39,185.75606867969213,185.47069271758437,186.753108348135,185.04440497335702
PPG40,185.18448139350753,185.73634204275535,184.82185273159146,184.99524940617576
PPG41,179.2691622103387,178.9572192513369,179.62566844919786,179.22459893048128
PPG42,184.02995391705068,184.67281105990784,183.6221198156682,183.79493087557603
PPG43,181.71001926782273,182.51445086705203,181.93930635838151,180.67630057803467
PPG44,186.20902394106815,186.3720073664825,186.67034990791896,185.58471454880294
PPG45,177.45283018867926,177.2311320754717,177.5503144654088,177.57704402515722
PPG46,184.46297302190837,184.73112438891906,184.37153720803911,184.28625746876696
PPG47,185.07736804049168,184.67245119305858,185.34924078091106,185.21041214750542
PPG48,186.97210300429182,186.89484978540773,187.04077253218884,186.98068669527896
PPG49,179.3013784461153,180.8515037593985,179.07894736842104,177.97368421052633
PPGA,186.62072336265885,186.92961876832845,187.12023460410558,185.81231671554252
PPGB,182.78061224489795,182.8826530612245,183.80612244897958,181.6530612244898
PPGC,182.50463821892393,182.18243661100803,182.5460729746444,182.78540507111936
