Ind,lum,whiteR,whiteG,whiteB
PPG1,168.25039123630674,169.0082159624413,168.09976525821597,167.6431924882629
PPG2,173.04534005037786,173.41309823677582,172.7707808564232,172.9521410579345
PPG3,161.87548638132296,164.0729571984436,161.53696498054475,160.01653696498053
PPG5,173.13343037360505,173.61426491994177,173.23435225618633,172.55167394468705
PPG6,169.5930644019816,170.28662420382165,169.53715498938428,168.95541401273886
PPG8,166.1610486891386,165.95505617977528,166.56404494382022,165.96404494382023
PPG9,168.5,168.9836956521739,168.3586956521739,168.1576086956522
PPG11,164.01190476190473,164.2049689440994,164.1614906832298,163.66925465838509
PPG12,163.498023715415,163.99604743083003,163.87747035573122,162.62055335968378
PPG13,166.1158536585366,166.4939024390244,166.3780487804878,165.47560975609755
PPG14,170.17868589743588,170.91105769230768,169.99278846153845,169.63221153846155
PPG15,167.7785336356765,169.31292517006804,167.37868480725623,166.6439909297052
PPG16,170.18087855297156,171.48837209302326,170.2829457364341,168.77131782945736
PPG17,167.48917748917748,169.04415584415585,167.08311688311687,166.34025974025974
PPG18,168.7132275132275,169.94285714285715,169.8031746031746,166.3936507936508
PPG19,170.70032573289905,171.6384364820847,172.06840390879478,168.3941368078176
PPG20,168.22120518688024,169.34782608695653,168.8512585812357,166.46453089244852
PPG21,173.7600747264478,174.13370696557246,174.26100880704564,172.8855084067254
PPG22,168.2259675405743,168.84082397003746,167.7003745318352,168.13670411985018
PPG23,171.07276302851525,172.2536873156342,170.33923303834808,170.6253687315634
PPG24,165.68833983528393,166.47594278283486,165.4889466840052,165.1001300390117
PPG25,170.8564814814815,171.96875,170.10069444444446,170.5
PPG26,171.88566552901023,172.9863481228669,171.80546075085323,170.86518771331058
PPG27,170.90775988286967,171.72620790629574,170.37042459736458,170.62664714494875
PPG28,169.59925093632958,170.1385767790262,170.19850187265916,168.46067415730337
PPG29,169.0232018561485,170.41299303944317,169.87935034802786,166.77726218097447
PPG30,158.27878787878788,158.95702479338843,158.40330578512396,157.47603305785125
PPG31,167.78482228626322,168.9193083573487,168.38904899135446,166.04610951008647
PPG32,165.4717232202262,165.81437125748502,165.91616766467067,164.68463073852294
PPG33,167.8047419804742,169.13179916317992,168.07112970711296,166.2112970711297
PPG34,167.2494758909853,169.01347708894878,167.36298292902066,165.37196765498652
PPG35,171.08156028368793,171.78900709219857,171.8244680851064,169.63120567375887
PPG36,168.94615384615386,169.90192307692308,169.17115384615386,167.76538461538462
PPG37,166.90389895661724,168.4497528830313,166.92915980230643,165.332784184514
PPG38,171.79715302491104,172.84519572953738,171.57829181494662,170.96797153024912
PPG39,168.0826112073946,169.5043327556326,167.86655112651647,166.87694974003466
PPG40,160.48370927318297,161.41228070175438,160.04135338345864,159.99749373433585
PPG41,167.98491939677587,168.801872074883,167.75663026521062,167.396255850234
PPG42,172.0069313169502,172.31947069943288,171.84120982986767,171.8601134215501
PPG43,164.57423269093505,165.14882226980728,164.54817987152035,164.02569593147751
PPG44,165.46788766788768,166.7150183150183,165.3084249084249,164.3802197802198
PPG45,170.363184079602,171.0234541577825,169.82515991471215,170.2409381663113
PPG46,162.98545224541428,163.97058823529412,163.23055028462997,161.75521821631878
PPG47,168.76458333333335,169.25833333333333,169.06875,167.96666666666667
PPG48,168.9593220338983,170.08813559322033,168.74576271186442,168.04406779661016
PPG49,172.01177856301533,172.84982332155477,171.64310954063603,171.54240282685512
PPG50,165.2431599229287,166.60462427745665,165.26705202312138,163.8578034682081
PPG51,167.212389380531,168.05309734513276,167.00442477876106,166.5796460176991
