Ind,Img,Xnotch1,Ynotch1,Xnotch2,Ynotch2,Xattach,Yattach
PPG1,0,165.73214724679727,214.34598224371064,388.9647869002498,227.75740444206548,253.9057117058639,335.8120018303974
PPG2,0,294.34898994193463,213.376574059775,253.16238467850903,486.8782709010316,142.11191523246208,317.00142247563656
PPG3,0,141.20471911169517,177.2891126491021,326.3330537042773,248.4317102226993,169.04671424863204,309.89161395663416
PPG4,0,587.1024527622989,316.5966881669792,292.41659708129697,328.2811267678253,434.0746278861221,423.35364468262463
PPG5,0,349.35157903637514,110.35961910111672,379.3814700787635,407.9044893400379,483.4339942347599,280.3609468288978
PPG6,0,286.1127650820693,193.8849006268764,298.0666607372914,462.3902076958549,408.74705384822425,325.12724874807554
PPG7,0,195.6269202017737,357.7067462767727,399.978736234504,262.0818975491384,330.3316935157647,394.083692078548
PPG8,0,149.12775800810311,274.6509788265518,390.9502139146264,346.5698402366166,250.5307942127439,413.9766844746068
PPG9,0,426.5314804631822,233.2796050644526,468.8307789435296,500.9804777591959,286.2841595861766,380.1156452740513
PPG10,0,382.1839571917043,153.75757748318532,191.50543105424265,367.2987194949126,379.7442022677476,362.1014190091845
PPG11,0,226.8749713878663,147.24120661271746,313.5008801716656,382.71189549863846,379.0092681714648,221.5373446287633
PPG12,0,593.5395160642258,412.85900391321934,171.53214323449149,339.2379975451111,404.16993533538783,510.3838172025568
PPG13,0,351.043753412626,151.9757656626631,179.26488586567515,441.1054120862341,351.03207279820106,336.9580749742594
PPG14,0,185.60730124044127,188.4739003322132,447.550718804494,324.40328251983664,256.4884941787645,381.5690135768712
PPG15,0,321.6709331074179,170.10257004218258,192.0936208701741,365.3693602006077,183.94492630391528,207.15790828033656
PPG16,0,462.1196524370952,189.14115562372425,261.2772424451806,373.2615403022268,272.38180906004754,198.10340074482303
PPG17,0,171.38250357297215,220.7645572222861,447.4913951122069,338.13005077355444,258.6945570059804,412.4598557095237
PPG18,0,298.0660850227208,67.50987561895548,371.4933344078968,367.40967592638793,466.7236664961424,189.66004043149096
PPG19,0,192.93260283068915,226.3216744773773,447.8567086982772,324.18014522409254,309.02606167876945,389.017432119271
PPG20,0,181.82407701009043,171.83201375470992,427.5474606155631,288.79863356757005,355.68987668224725,113.23103845466798
PPG21,0,137.28813737965606,378.578449512168,490.74409838502856,253.98339584738363,262.35868400307254,211.81619231652505
PPG22,0,219.9457898358337,226.8847235729529,395.0106580449165,438.7017443712219,214.06294858449564,422.6932536785355
PPG23,0,250.1618981619833,314.0807553450361,535.932483533012,298.3522456191289,362.6246509785651,189.6505306469909
PPG24,0,354.1655125235052,175.49681386834462,132.7847704951603,337.85442952170405,299.07710703894315,332.2057300671884
PPG25,0,356.980903046321,309.96760248887693,116.57230874322664,549.3001952057988,158.51230666460668,335.2413704864812
PPG26,0,275.80704457145896,157.47108567302226,279.87923738306336,439.03862829764535,377.0850441868259,287.6454826842717
PPG27,0,155.22198285269036,288.07453624292765,422.05094686056304,278.5698095807599,302.3866772940122,415.574217169198
PPG28,0,405.3192888962541,227.34956250479863,206.7833948619137,412.3870478063537,222.5649744576569,222.86662435816044
PPG29,0,262.1478678219348,262.2521595004696,514.4511893074376,400.3245912947094,317.5696048983998,421.9936378607605
PPG30,0,177.33098548551862,135.39348494814632,207.490487966536,393.2925259490452,311.89999133585627,267.3026384418468
PPG31,0,137.89899689916143,192.6683174546293,361.8983904600243,280.7007649560718,193.23900154918985,342.47846781075145
PPG32,0,440.2137152009869,195.78543730435223,130.17416063455778,227.9863627930829,258.20998206114194,95.51933643143454
PPG33,0,326.9649046841445,216.27443788203053,180.8625197223999,406.485636996116,186.3986707587553,240.8729807420333
PPG35,0,132.11936064180966,321.7016069777234,278.45336449908666,130.6951923152726,297.79328055806457,283.2792165697275
PPG36,0,113.13385030722038,234.16099475587487,428.9626341092997,263.96680699421216,276.79404852116016,122.02989648785532
PPG37,0,278.6251736134812,257.01279661556254,250.97714157843944,612.8580632783209,135.508907015015,452.7388089882188
PPG38,0,168.5948910282715,480.6401521939106,302.816401351224,217.00570390595485,343.80806773179825,431.6681154196499
PPG39,0,176.5559124946569,165.91500299857077,366.32522588554673,351.5027604288296,177.04819394508462,358.07399504673776
PPG40,0,319.02657174035096,255.3979861248905,368.38212545736366,492.8148956027752,236.4341474529114,398.031864677422
