Ind,lum,whiteR,whiteG,whiteB
PPG1,207.977969348659,206.9386102403344,208.50809822361543,208.4871995820272
PPG2,207.7092103662246,206.32789877114004,208.7437644482297,208.0559678793041
PPG3,207.1644647696477,206.6204268292683,207.2621951219512,207.6107723577236
PPG4,206.8791339074005,206.40977162111568,206.75608386372144,207.4715462373643
PPG5,206.911995667479,206.4815190901706,206.73578391551584,207.5186839967506
PPG6,207.66875245966156,206.8728453364817,208.0206611570248,208.11275088547816
PPG7,203.53492709393012,202.55658697863683,203.9426500508647,204.1055442522889
PPG8,200.21766965428935,199.4932138284251,200.51165172855315,200.6481434058899
PPG9,209.19573215599704,208.6055923473142,209.40863379936224,209.5729703213147
PPG10,208.64497347044184,208.01155092266515,208.8815326102268,209.0418368784336
PPG11,203.44766332856463,202.57236528373863,203.79959465903676,203.97103004291844
PPG12,208.54950132674537,207.9229343947296,208.78678287126,208.9387867142465
PPG13,207.5759678597516,206.7229121012905,208.85293401509617,207.15205746286827
PPG14,201.40250589712957,200.33838801580737,201.7318261189229,202.1373035566584
PPG15,206.39282735613008,206.403113705866,206.18876841812624,206.5865999443981
PPG16,209.8025631725305,209.3231773667029,209.89408777656877,210.19042437431992
PPG17,205.84472263132056,205.2578792341679,205.88821796759945,206.3880706921944
PPG18,199.31327332187047,198.6652169515525,199.58764033579448,199.6869626782644
PPG19,203.6269422120168,203.30264064293917,203.4580941446613,204.12009184845004
PPG20,205.5559329710145,205.2122961956522,205.5837296195652,205.8717730978261
PPG21,207.498422610336,207.29358961849937,207.57449507269,207.62718313981853
PPG22,207.85674185463665,206.9187969924812,209.0742857142857,207.5771428571429
PPG23,206.57228243900263,206.13542084838755,206.48615014050583,207.09527632811452
PPG24,209.40669304319155,208.77274975272007,209.62215628091,209.82517309594465
PPG25,207.99079673941625,207.20319484617409,208.3894951354194,208.37970023665528
PPG26,207.077858272962,206.4294279290532,207.1299025730702,207.67424431676244
PPG27,204.4151234567901,204.12777777777777,204.31435185185185,204.80324074074076
PPG28,208.86969832735963,208.65905017921148,208.6084229390681,209.34162186379928
PPG29,207.5694529809465,206.820528580209,207.6462814996927,208.24154886293792
PPG30,210.88819429474745,210.52899331752533,211.07501616727745,211.06057339943956
PPG31,209.12666437098252,208.4068526170799,209.8715564738292,209.10158402203857
PPG32,204.28612879476853,203.06846823437704,204.5860724957776,205.20384565415097
PPG33,205.17766120913475,204.3172786520426,205.5579399141631,205.65776506119852
PPG35,202.003536544291,202.2458740316605,201.89508251936678,201.86965308184574
PPG36,207.07169505271693,206.19610705596108,207.75961070559612,207.25936739659366
PPG37,205.2773239984442,204.98249708284715,205.20910151691947,205.64037339556592
PPG38,209.87754601226993,209.4363190184049,210.11779141104296,210.07852760736196
PPG39,207.99151598909748,207.78417597604513,208.1496026718876,208.04076931935967
PPG40,204.06373634915084,203.6293575842369,204.24705608021452,204.31479538300104
PPG41,204.39358813700917,204.32863408521303,204.4454887218045,204.40664160401002
PPG42,208.15430733696988,207.7986878962111,207.8670942061035,208.79713990859503
PPG43,203.604840917803,202.82963693116477,203.86134384754394,204.12354197470017
