Ind,lum,whiteR,whiteG,whiteB
PPG1,213.83559577677227,212.94117647058823,213.71493212669682,214.85067873303169
PPG2,207.0077399380805,206.69938080495356,206.9452012383901,207.37863777089783
PPG3,199.5992206235012,199.60791366906474,199.76258992805757,199.4271582733813
PPG4,201.6300914380715,201.713216957606,201.6134663341646,201.5635910224439
PPG5,206.0087284736966,205.11181882519463,207.5711252653928,205.34324133050248
PPG7,203.6407203907204,203.19139194139194,203.56776556776558,204.16300366300365
PPG8,203.4906223358909,203.4833759590793,203.63523017902813,203.35326086956522
PPG9,207.15062140604712,206.4488035614914,206.96883695047302,208.03422370617696
PPG10,201.81626575028636,201.7931271477663,201.9044673539519,201.7512027491409
PPG12,206.4041419217299,205.37597076290544,207.665296177859,206.17115882442516
PPG13,198.5205324270745,197.9447748513169,198.8428207306712,198.77400169923536
PPG14,204.15566666666666,203.757,204.633,204.077
PPG15,206.8913541116394,206.63866877971475,206.77496038034866,207.26043317485474
PPG16,202.44130862117382,202.09351305812973,204.0223251895535,201.20808761583825
PPG17,204.81912648157171,204.18314661471018,206.49001461276183,203.78421821724305
PPG18,207.73767258382645,207.37278106508876,208.04289940828403,207.7973372781065
PPG19,199.71734892787526,201.07407407407408,199.73099415204678,198.34697855750488
PPG20,202.8801498127341,203.34157303370787,202.99011235955055,202.3087640449438
PPG21,204.50897072710106,204.12019425333872,205.16956697693243,204.23715095103196
PPG22,204.01823078516676,203.63020509633313,205.00372902423865,203.4207582349285
PPG23,204.42604074402126,203.58104517271923,205.34012400354297,204.3569530558016
PPG24,200.08059360730593,199.72328767123287,200.52397260273972,199.9945205479452
PPG25,202.73989693517765,202.8486574450773,202.87957689178194,202.49145646867373
PPG26,205.17914438502672,205.00267379679144,205.09714795008912,205.43761140819964
PPG27,205.0427617855653,204.76783479349186,205.1476846057572,205.2127659574468
PPG28,201.19679487179485,201.6451923076923,201.7403846153846,200.2048076923077
PPG29,206.88108614232206,206.5435393258427,207.2134831460674,206.88623595505618
PPG30,202.92531413242975,202.66581956797967,203.44811520542143,202.66200762388817
PPG31,197.37173157798497,196.5529347229841,198.82775644541962,196.73450356555128
PPG32,204.53380503144652,203.8820754716981,204.23820754716982,205.4811320754717
PPG33,202.49670682730925,201.74457831325302,203.1320481927711,202.61349397590362
PPG34,204.05360360360362,203.66756756756757,204.3945945945946,204.09864864864866
PPG35,206.6880389951256,205.7660292463442,207.67041619797524,206.62767154105737
PPG37,205.62280701754386,205.34418282548475,205.51939058171746,206.00484764542935
PPG38,202.5139078887369,202.02872777017785,202.734610123119,202.77838577291382
PPG39,207.52608813192754,206.87347931873478,207.3292781832928,208.37550689375507
PPG40,198.97805497805498,198.91337491337492,198.95495495495496,199.06583506583507
PPG41,202.83477259643064,201.60736902705816,202.7328727691422,204.16407599309153
PPG42,200.3389950460014,199.53184713375796,200.79511677282377,200.6900212314225
PPG43,201.54832104832107,201.42874692874693,201.6031941031941,201.6130221130221
PPG44,200.4398043641836,198.86004514672686,200.6117381489842,201.84762979683973
PPG45,203.9711465451784,203.27410782080486,204.14882308276387,204.4905087319666
PPG46,206.1377723970944,205.89854721549636,206.04164648910412,206.4731234866828
