Ind,lum,whiteR,whiteG,whiteB
PPG1,165.2272490899636,163.8845553822153,166.29329173166926,165.50390015600624
PPG2,162.1052200949108,161.11831124202257,163.1389297987236,162.05841924398626
PPG3,161.86440042023114,161.64565511031068,162.15353444394418,161.79401170643854
PPG4,160.04709663120568,159.52426861702128,160.54953457446808,160.06748670212767
PPG5,164.21702978633826,163.76476160404167,164.39153773287023,164.49479002210293
PPG6,166.61645833333333,165.70125,167.30125,166.846875
PPG7,165.5139118783006,164.43686450697564,166.39560179711515,165.70926933081105
PPG8,165.20630453138196,164.04461018857305,166.18308471714045,165.3912186884323
PPG9,166.53539238539238,165.56480186480186,167.53974358974358,166.5016317016317
PPG10,161.97104267963263,162.32609400324148,162.14878444084277,161.4382495948136
PPG11,163.62939687527276,162.7923540193768,163.8701230688662,164.22571353757527
PPG12,162.099173553719,161.65045386803956,162.98469042135213,161.66237637176533
PPG13,166.00846432889963,165.0229746070133,167.00846432889963,165.993954050786
PPG14,165.38565891472868,164.90406976744185,165.86482558139534,165.38808139534885
PPG15,160.1239837398374,159.88443670150988,160.18176538908247,160.30574912891987
PPG16,163.6258573388203,163.1656378600823,163.7962962962963,163.9156378600823
PPG17,165.84383202099738,164.5295275590551,166.98425196850394,166.01771653543307
PPG18,166.68055555555554,166.72137533875338,166.84468157181573,166.47560975609755
PPG19,165.65436295936536,164.92387081107333,166.0008499271491,166.0383681398737
PPG20,164.53135914958239,163.27904328018224,165.54601366742597,164.76902050113895
PPG21,161.88986040803806,161.5775425678785,161.6829268292683,162.40911182696732
PPG22,167.4295287505404,166.284046692607,167.8164721141375,168.1880674448768
PPG23,164.24221883296616,163.5294017963057,164.60244026436197,164.5948144382308
PPG24,161.28105263157894,160.23631578947368,161.74894736842106,161.8578947368421
PPG25,166.74902541327413,165.85655070318282,167.05921539600297,167.33131014063656
PPG26,166.17935142289875,165.12309728656518,166.83123759099934,166.5837193911317
PPG27,166.395681511471,165.20202429149796,167.36639676113361,166.61862348178138
PPG28,166.55229263266355,165.50231839258115,166.78013910355486,167.3744204018547
PPG29,167.7948139797069,166.13453588876362,168.9034197670049,168.34648628335214
PPG30,163.8348747591522,163.49190751445087,163.66184971098266,164.35086705202312
PPG31,167.3421756117623,166.09253547193092,168.32017273288093,167.613818630475
PPG32,169.65086730747984,168.41465031488232,170.97447795823666,169.5634736493205
PPG33,167.60396825396825,165.9904761904762,168.88333333333333,167.93809523809523
PPG34,168.29283373523774,167.81283620849564,168.21814134668892,168.84752365052867
PPG35,167.63954749728808,167.10134821013483,167.9539748953975,167.86331938633194
PPG36,163.66425120772945,162.40821256038646,164.0144927536232,164.57004830917873
PPG37,166.70409279929962,165.71602101116218,167.80728824688114,166.58896913985555
PPG38,164.77190827190827,163.56449631449632,165.85257985257985,164.89864864864865
PPG39,164.09812650714153,163.20895937673902,164.58041179744018,164.50500834724542
PPG40,166.01384212495324,164.55218855218854,167.2685185185185,166.22081930415263
PPG41,162.97739550753485,162.28902473699176,163.0096673301109,163.63349445550185
PPG42,163.2530864197531,162.64478114478115,163.1472128694351,163.96726524504302
PPG43,165.40357142857144,164.77579365079364,165.31031746031746,166.12460317460318
PPG44,164.88193445243806,164.4139088729017,165.00767386091127,165.2242206235012
PPG45,165.73735076748153,164.84223990903922,165.91472427515635,166.455088118249
PPG46,168.57813765182186,166.82672064777327,169.8433198380567,169.06437246963563
PPG47,166.52961413296143,165.14783821478383,167.10348675034868,167.33751743375174
PPG48,164.26224010731053,163.43494299128102,164.18578135479544,165.16599597585514
PPG49,166.7806637806638,165.5999490705373,167.14795008912657,167.59409218232747
PPG50,165.10260311020957,164.81237322515213,165.25152129817445,165.24391480730222
PPG51,163.68853287147292,163.24355921195064,163.6429963195497,164.17904308291838
PPG52,164.73727735368956,163.69847328244273,165.0801526717557,165.43320610687022
