Ind,lum,whiteR,whiteG,whiteB
PPG1,254.88341858482525,254.85549872122763,254.88427109974424,254.91048593350385
PPG2,255.0,255.0,255.0,255.0
PPG3,254.915867944622,254.8613418530352,254.91693290734824,254.96932907348244
PPG4,255.0,255.0,255.0,255.0
PPG5,254.5760620482989,254.1898466419884,254.67107350608143,254.8672659968271
PPG6,254.2612987814284,253.9861175381768,254.051365108746,254.7464136973624
PPG8,255.0,255.0,255.0,255.0
PPG9,254.99878456396232,254.9972652689152,254.9990884229717,255.0
PPG10,254.59803921568627,254.3245798319328,254.75420168067228,254.7153361344538
PPG11,254.0635016025641,253.4158653846154,254.29927884615384,254.47536057692307
PPG12,253.7409855769231,253.70372596153845,253.17608173076923,254.34314903846155
PPG13,254.61638154484183,254.5427682737169,254.59564541213064,254.71073094867808
PPG14,254.92700421940927,254.86835443037972,254.93924050632916,254.97341772151896
PPG15,248.58288092652916,248.4484256243214,247.43376764386537,249.86644951140065
PPG16,250.7475142624287,250.2249388753056,249.47139364303175,252.54621026894864
PPG17,254.99411764705883,254.9867647058824,254.9970588235294,254.9985294117647
PPG18,254.4250363901019,253.69213973799123,254.68558951965065,254.89737991266372
PPG19,254.99939393939397,254.99818181818185,255.0,255.0
PPG20,254.99575371549892,254.9936305732484,254.99617834394903,254.99745222929937
PPG21,255.0,255.0,255.0,255.0
PPG22,254.99844236760123,254.9953271028037,255.0,255.0
PPG23,254.29057392626376,253.7611174458381,254.3363740022805,254.77423033067274
PPG24,254.95724737082762,254.9108367626886,254.9787379972565,254.98216735253772
PPG25,251.83255659121173,251.63515312916113,250.94007989347537,252.92243675099866
PPG26,254.9505805720759,254.88785046728972,254.97875955819882,254.98513169073917
PPG27,250.992863514719,250.9892952720785,249.48171275646743,252.50758251561106
PPG28,253.33706293706294,253.27972027972027,252.63776223776225,254.0937062937063
PPG29,253.28004535147394,253.18027210884352,253.33333333333334,253.3265306122449
PPG31,254.75209876543212,254.68444444444444,254.70518518518517,254.86666666666667
PPG32,245.46752816434721,246.6307157057654,244.09493041749502,245.6769383697813
PPG33,254.9936009307737,254.98545666084934,254.99709133216987,254.99825479930192
PPG35,254.99909543193124,254.99728629579377,255.0,255.0
PPG36,254.96202531645568,254.91139240506328,254.98180379746836,254.99287974683546
PPG37,254.99945711183497,254.99837133550488,255.0,255.0
PPG38,254.91189189189194,254.84864864864866,254.91783783783785,254.9691891891892
PPG39,254.71080669710807,254.49467275494672,254.7366818873668,254.90106544901064
PPG40,254.75266290726816,254.68937969924812,254.73684210526315,254.83176691729324
PPG41,250.61818181818182,250.46524064171123,249.65347593582888,251.73582887700536
PPG42,251.12539987204096,252.3358925143954,249.99040307101728,251.04990403071017
PPG43,251.00304279544562,250.13486454652534,251.0170789163722,251.85718492343935
PPG44,254.5506756756757,254.4222972972973,254.5596846846847,254.67004504504504
PPG45,254.96443514644352,254.9246861924686,254.98465829846583,254.9839609483961
PPG46,253.42862358525008,253.2026286966046,252.90470974808323,254.17853231106244
PPG47,254.54479688369506,254.2704507512521,254.65859766277129,254.70534223706176
PPG48,254.99790051679588,254.99370155038758,255.0,255.0
PPG49,254.9777777777778,254.93333333333334,255.0,255.0
PPG50,254.99840586641162,254.99952175992348,255.0,254.99569583931134
PPG51,254.98873072360618,254.99288256227757,255.0,254.97330960854092
PPG52,254.2053245805981,253.43763676148797,254.39168490153173,254.7866520787746
PPGA,254.68452380952377,254.54761904761904,254.63541666666666,254.87053571428572
PPGB,254.99890799890798,254.997542997543,254.999180999181,255.0
PPGC,254.9986187845304,254.99585635359117,255.0,255.0
PPGD,253.89219409282703,253.9639240506329,253.396835443038,254.31582278481014
PPGE,255.0,255.0,255.0,255.0
