Ind,Img,Xnotch1,Ynotch1,Xnotch2,Ynotch2,Xattach,Yattach
PPG1,1,526.5935701337196,488.4085025949257,163.55620179617688,259.96496588133624,301.03932675217135,489.4538813008165
PPG1,2,526.9464784759538,486.3910078230074,164.88566326615145,258.27230762670695,299.68417123918067,488.0426284381061
PPG1,3,525.8765832194402,486.7760398108154,165.0125429585475,259.99195095978314,300.34001030027497,488.2890572942348
PPG1,4,526.1928281403029,486.3045197308917,164.50438085359497,260.7459454382973,301.2805892896664,489.5526948010669
PPG1,5,525.7959339733579,486.77345940287216,165.16064000699026,259.45657264395714,301.04838517256275,489.5864213018774
PPG1,6,525.7096199858736,486.6812739896775,163.6462891953705,260.76125449685554,301.7578355562925,489.39207848815727
PPG1,7,526.0615288746983,485.12740325589925,163.66139831006734,260.6284056671218,300.60531800416186,488.0670755569767
PPG1,8,524.8471462588526,485.1533961317252,164.07705091477834,261.71462166585184,301.14791103916275,488.2478813087174
PPG1,9,524.8218592590409,484.9124382880085,164.44103649752066,261.23260971697925,300.68156954783854,488.0488695912641
PPG1,10,526.2519776421648,484.2468965619185,166.47188263719406,261.4607626529874,301.3306633368944,488.8215863777849
PPG1,11,525.1936441040871,484.2723510294312,169.40419055980334,260.9294566320002,299.9297382170287,487.5422359659021
PPG1,12,525.5740393949438,484.8226116746536,166.31268536145313,260.026427581617,299.67034141021065,487.28947860051744
PPG1,13,525.3723578442014,484.26557137827206,168.5665039538861,261.12644598840274,300.03940672354673,487.7886963868018
PPG1,14,523.7170514162517,487.77084589121466,168.92442129244256,261.4227917425759,297.27145161107114,486.5933386004368
PPG1,15,525.3789521562013,485.1472810906891,165.44908294673954,259.34810272565704,300.71044101244803,488.9375438161818
PPG1,16,525.3311188810153,485.23547668165816,164.1512944032863,262.195717108146,297.29668042508706,486.28498968287806
PPG1,17,525.5742094783826,484.9778935877541,163.77372057468625,262.0609618795795,299.45192013740007,487.67759038982194
PPG1,18,525.1431109696249,484.4335544118085,164.8705153760378,260.5315335427257,298.90566398990484,488.2448733750184
PPG1,19,526.1154794484172,485.336142526656,165.07493713928832,262.1962344106028,300.09691428666,488.0523992362082
PPG1,20,526.1189890920114,484.3047952974565,169.18665361466248,261.2334335439192,300.1856074527054,488.60331115284026
PPG1,21,525.967335915285,486.6903155653717,169.2987861768043,261.17857664804365,300.6525878706775,488.77823818822736
PPG1,22,524.761463116511,484.58086856267744,169.98173353987698,262.0667453364498,298.1073581074228,487.2345770040781
PPG1,23,525.5550512506496,484.7049493777741,165.02527878262518,260.848045619767,299.5663030719417,487.9432647047906
PPG1,24,525.5727770093708,485.3815716657998,166.00202810672812,261.7580291739288,301.2474728829303,489.1250165459013
PPG1,25,525.1449891844917,484.1160184938054,169.50612083302047,261.8723862148804,298.5415253066901,487.22514168633177
PPG1,26,525.3722840740445,485.3182966778664,166.86734464846216,260.33552475404576,299.7300120942791,487.6714917287003
PPG1,27,525.5433365709418,484.1423265830528,170.05754810517516,260.34141339950804,300.5258868727768,489.1206711461932
PPG1,28,525.1329859584255,484.5671489179667,165.23230063565185,261.3089995416599,298.2935599237693,486.8613420066991
PPG1,29,524.7165129518535,485.5242807998587,165.35009361009858,260.93398696106414,300.40494890867376,488.4499172043001
PPG1,30,524.9814631782581,484.0439918356828,165.07239531050328,260.8233888421119,299.1173762729669,487.4447753875161
PPG1,31,525.7240157639592,484.33058641365886,166.0071483875795,260.2903870977134,299.85408080311,487.6291704527072
PPG1,32,525.4692922051454,484.6661326507937,165.31033342062955,261.7618001996429,299.7639931406455,487.462704421815
PPG1,33,525.7026533708438,485.4838595645283,168.2073112725459,261.1121452453229,300.11738110667545,487.7862683255991
PPG1,34,525.1100610523051,484.0335841082892,170.21167494874268,261.75473097934514,298.6750905200457,487.2288939231093
PPG1,35,525.4803055681249,486.776967231651,164.10318692770073,260.9783475830751,301.02312449242174,489.7432513719375
PPG1,36,525.9947924414737,485.6719472465919,164.56525015654802,260.3825293434633,300.9649885766162,489.6035749833366
PPG1,37,525.3043328409884,488.6089224417945,164.89141105170748,259.79366463280843,301.1185522252048,489.98339372026106
PPG1,38,525.5504456637827,487.7385475600524,165.44035408414436,260.09379560081777,300.7036012266209,489.9221285830872
PPG1,39,526.3748012143827,487.5228804047931,164.97470822872015,259.76470038782065,300.83734758570006,490.14312085072976
PPG1,40,526.1350888361178,488.1501332597829,165.61037768658457,259.58940867914293,299.8988863385965,488.472310278245
PPG1,41,526.0685368530765,488.5183152748016,163.4660346196368,260.5127607266553,299.66498237545534,489.1538910602183
PPG1,42,526.5944259967679,488.09417087678094,164.66430309688792,260.1226215664155,300.3737149892684,489.3980776769508
PPG1,43,525.4240694703394,488.0451456800216,166.67992582261465,259.5720304131675,298.9017815055587,488.346047517366
PPG1,44,525.8192022331019,488.10555138401065,164.8497164253209,260.4834177654941,299.79597691703304,489.1996631744125
PPG1,45,525.9273930544086,488.0427824046217,164.2627231963821,259.9631000953925,299.21787782281115,488.9345727105184
PPG1,46,526.0509682691229,487.6025521226836,164.20520283486155,260.77491118681667,300.28869790368964,489.8170290200752
PPG1,47,526.256173978155,488.158468475919,162.79249760744634,261.68756480213665,299.4275127335052,488.1429466677248
PPG1,48,526.1453930693528,488.2851457509487,163.7631200075514,259.0478403693493,300.6685742116574,489.2257129017003
PPG1,49,525.6302469946816,487.5985281570983,163.71405509668736,260.9658512989725,300.88090923947186,489.59558058875626
PPG1,50,526.0541365105672,489.1514944219191,165.29698434109466,260.3649009108685,301.0619976773252,490.0013320757869
PPG1,51,525.2415305307009,488.8965585593229,170.79768443857586,260.69928663001525,299.16058853107745,488.2299171057596
PPG1,52,525.541623057125,487.5472044365402,168.1981781902023,260.198661463999,300.8691362268999,489.9741164419243
PPG1,53,526.6026515169826,487.6690644035246,164.9203883781629,259.81812434031025,300.6771608219762,489.39613916011376
PPG1,54,525.3204941419001,488.5887470590707,163.95427112768445,260.5068731736601,300.15462107440146,489.3058354346295
PPG1,55,527.0489909060036,487.6748622706681,163.00579166688848,261.39411656257465,298.4952674354085,488.4260864834464
