Ind,lum,whiteR,whiteG,whiteB
PPG1,214.30260764099455,213.57731958762886,214.61795027289267,214.7125530624621
PPG2,215.99694189602448,215.20642201834863,217.848623853211,214.93577981651376
PPG3,207.25596529284164,207.20390455531452,207.53579175704988,207.0281995661605
PPG4,213.8714144411474,213.3620178041543,214.00890207715133,214.2433234421365
PPG5,211.3282387190684,211.06113537117903,211.66812227074234,211.25545851528383
PPG6,213.8361528822055,212.06672932330827,215.62687969924812,213.81484962406014
PPG7,210.85698569856984,209.81848184818483,211.14521452145215,211.6072607260726
PPG8,210.1219272369715,209.30973451327435,210.81120943952803,210.24483775811208
PPG9,210.54999999999998,209.3,210.38125,211.96875
PPG10,205.49592811008142,206.02695871946082,205.69671440606572,204.76411120471778
PPG12,215.6367287331143,214.7316538882804,216.52026286966046,215.65826944140198
PPG14,211.4225721784777,211.5236220472441,211.41732283464566,211.32677165354332
PPG15,213.83112791430372,213.15500945179585,214.13799621928166,214.20037807183365
PPG16,205.65952380952385,205.03571428571428,205.4857142857143,206.45714285714286
PPG17,211.79999999999998,210.31176470588235,211.7941176470588,213.2941176470588
PPG18,211.7880701754386,211.50105263157894,212.12842105263158,211.73473684210526
PPG19,215.60011990407676,215.0953237410072,217.38309352517985,214.32194244604315
PPG20,209.54724818276222,209.00467289719626,209.40342679127727,210.2336448598131
PPG21,215.40537634408602,214.75483870967741,216.88709677419354,214.5741935483871
PPG22,215.07007575757575,214.2306818181818,217.04090909090908,213.93863636363636
PPG23,212.19547021171834,212.27178729689808,212.18168389955687,212.13293943870013
PPG24,215.89457647775748,215.11882998171848,216.3583180987203,216.20658135283364
PPG25,214.1158333333333,213.31,214.2625,214.775
PPG26,209.6536288570187,209.0756192959583,210.21773142112124,209.66753585397655
PPG27,207.47048300536676,207.73345259391772,207.95885509839,206.71914132379248
PPG28,209.69448123620313,209.46490066225167,209.8185430463576,209.8
PPG29,209.39197842938995,209.50960566228514,209.6612740141557,209.005055611729
PPG30,203.43546477205447,202.18206039076375,203.79396092362344,204.3303730017762
PPG31,207.96103896103895,207.73840445269016,208.0278293135436,208.11688311688312
PPG32,212.63475177304963,212.25177304964538,212.79787234042553,212.854609929078
PPGA,213.62337662337663,212.25584415584416,214.84935064935064,213.76493506493506
PPGB,213.86641342196899,212.98860398860398,215.1908831908832,213.41975308641975
PPGC,213.40170940170938,213.72115384615384,213.38782051282053,213.09615384615384
PPGD,214.0091666666667,213.5675,213.845,214.615
