Ind,Img,Xnotch1,Ynotch1,Xnotch2,Ynotch2,Xattach,Yattach
PPG1,1,178.9669882959677,232.07207752429267,439.1209287650097,371.2188319909664,253.5400789842876,412.1730821769174
PPG1,2,176.97607180082622,230.9121400121398,436.27127344284673,370.7471491908583,250.91429848393727,411.94049350896927
PPG1,3,174.8293933407304,230.94338321265184,434.2582625046933,370.6334829285879,246.755665578874,411.1602921609186
PPG1,4,174.00261344502283,230.4428785441525,432.5648993076611,370.34592751746186,246.33023097762725,410.8936216905309
PPG1,5,171.89060870842238,231.095139462926,431.4180392639976,370.96662248437417,252.82899487909395,416.1103729506142
PPG1,6,171.72165244160047,229.07212226047315,431.1870632056362,370.5806699040033,253.81383120323733,417.5427649373724
PPG1,7,170.17336715124262,228.9707341848056,430.340641043411,371.3715973340187,251.5618258566002,415.3140156726111
PPG1,8,168.96774626563817,228.7469659259936,430.6687717549688,371.17466241906726,251.65002352652544,415.165856940655
PPG1,9,167.2428176932434,228.1752493346857,430.1542151524832,371.27559984293714,246.71697923377656,412.7526298826508
PPG1,10,165.27941074620378,227.71808062888243,430.07452944476336,372.939598500307,249.71850231566896,415.5872659151397
PPG1,11,164.08081713458077,227.25398379979936,430.0768444963428,373.3364947140753,245.1349751719112,413.2416058235062
PPG1,12,162.50249221595823,227.4328602797656,430.0501073807826,374.3975144503119,246.16104870153424,417.2977697462712
PPG1,13,156.57159939124884,226.9509970843356,427.1183312183936,374.6625975057732,238.0329804388272,413.3843189255503
PPG1,14,154.12241334780137,228.8017871058244,426.1099619707155,376.8772850961783,242.49252738041065,418.68706527072993
PPG1,15,152.05300363754387,229.4892615822594,425.85567585391664,380.1509110107653,238.18219292292147,416.8040414343554
PPG1,16,149.34968743761618,229.79997354860893,426.4610330475384,382.93167497486473,238.3343089675904,417.8045733339808
PPG1,17,147.76444495273188,229.0339384525599,426.819737994948,383.3371660717533,237.68149065021527,415.6862876426972
PPG1,18,145.5688666280071,225.6129082778302,428.8225621145299,382.9965797868002,240.85081394194663,416.2167467438846
PPG1,19,143.35545506494586,223.49569682977315,429.69191070973375,384.6352573580677,240.3457038519916,415.3318843523246
PPG1,20,141.13929605135934,222.1511413489883,431.1638275340272,385.4319913204517,242.07932186138888,415.7629643047047
PPG1,21,139.8670815748299,219.0117864720354,433.1937174955689,387.3141474023117,241.77442310096004,415.2810795036671
PPG1,22,137.6647390790182,218.02514065919584,435.4329583522712,388.5411070910501,241.2337674243524,414.7434287505904
PPG1,23,136.6068850000486,216.46791308086108,437.63414295709896,390.1150775792755,240.6221796793909,414.5220280994078
PPG1,24,133.97975241659285,215.3496640596684,440.50136201641305,391.2176255347914,241.6180667263436,415.54590805660297
PPG1,25,132.00583087254518,214.34389166938337,442.07317397078873,393.1093290012045,241.88751135068057,415.96329676978286
PPG1,26,129.96406947732245,212.25097240109744,444.2305240275987,393.3148056044566,241.3550204269661,414.935379371878
PPG1,27,127.84010817163428,211.73201725528327,446.8991387856177,394.7977571361472,241.235239169376,415.2997005465219
PPG1,28,125.51215299908888,210.18075784157048,449.0137238227507,395.5168690268436,242.4402474384728,416.1476198709398
PPG1,29,123.90161932976464,208.95649138719733,451.41667783489487,396.4091613043894,243.8158861401569,417.786644398121
PPG1,30,121.7009048162173,207.5204953332136,453.29043043358257,397.34995734017866,242.2373769145999,416.8291544278693
PPG1,31,120.02457045717064,206.2173849918805,454.61128514923695,398.0966760575855,243.33330471073683,418.4983174576737
PPG1,32,118.07936604687448,205.8596694890171,456.8350493411817,400.31396921673377,242.52861880629493,418.02170514566455
PPG1,33,117.38573018970315,203.5554230263092,458.3902003555658,401.4556272632477,241.9180563583741,417.660612499128
PPG1,34,116.27011035828376,201.91408560439007,460.0321709273825,402.52671413461087,242.05319292154627,417.4948005323235
PPG1,35,114.6779368386083,201.2317954813676,461.2664938423445,404.2598895423519,241.6215364539592,417.4981451375755
PPG1,36,113.8050328172844,199.9400029644576,461.4921033332868,404.7720289327846,241.5563671653805,417.6002652093376
PPG1,37,112.31284658811936,198.83975486344391,462.60831092012046,405.9265273730026,242.25081746726923,418.23463455503617
PPG1,38,112.40626988988872,197.3431143668681,463.0673978431581,406.828515297857,241.0983682166887,416.3976526348333
PPG1,39,112.11299970041289,194.33290867771225,465.5489657262169,406.14395611070194,242.87933380463727,416.32969798997306
PPG1,40,110.57123568230594,195.87807635985973,468.0396814071824,404.6745892508207,244.3757162099988,416.6982952925002
PPG1,41,110.6967021236529,194.75386212487933,469.3121531891419,403.9065898699172,244.78791612960987,417.1641358722121
PPG1,42,110.27194970881658,195.2950344124132,468.8291813793481,406.352359338159,244.4554266573209,416.9779245108013
PPG1,43,109.2766276394114,194.5503356994804,470.7747241699204,406.08488659888775,245.45474884044853,417.22226163825735
PPG1,44,108.51433297834478,195.35345958668023,471.5842816606772,405.37093576767273,245.7950428307531,417.4168673486923
