Ind,lum,whiteR,whiteG,whiteB
PPG1,207.7030750798722,207.26956869009584,207.8516373801917,207.98801916932908
PPG2,209.59137592508685,208.72745808790214,210.4555958314454,209.591073855913
PPG3,204.54550538946512,203.94325808419768,204.3500610128127,205.343197071385
PPG4,208.4148820021836,207.19979843789366,209.21239606953893,208.83245149911818
PPG5,210.9238921001927,209.94784550709406,211.94968470835522,210.87414608512876
PPG6,207.68029933300795,206.94104441190825,207.87223035627136,208.2276232308443
PPG7,202.52983864428768,202.64813913889566,202.4316468012649,202.50972999270252
PPG8,208.24064410710523,208.01217583807716,208.3807716635041,208.32898481973436
PPG9,202.05268072141135,202.01444788441694,202.07489311514078,202.06870116467638
PPG10,207.09880300263748,206.38058429701766,207.4080340839927,207.50779062690202
PPG11,209.52025280091928,208.2593124581059,210.58843244278464,209.71301350186727
PPG12,206.83060278207108,206.29397217928903,206.76630602782072,207.43153013910356
PPG13,199.79102105681363,199.00427095748907,199.9899682161303,200.3788239968216
PPG14,210.10676070038912,209.66755836575877,210.3725680933852,210.28015564202335
PPG15,209.37551311049677,208.6881125911033,209.22819803970847,210.21022870067856
PPG16,208.2408357771261,207.1395711143695,209.29499633431084,208.28793988269794
PPG17,202.2905051227067,201.95604002859184,202.1539492494639,202.76152609006434
PPG18,205.28090121317155,204.3060658578856,206.34759098786827,205.18904679376084
PPG19,208.1054964539007,206.89295212765958,208.36402925531914,209.05950797872342
PPG20,209.9492777839664,208.77854517099254,211.07664030299654,209.9926478779102
PPG21,204.18267586532224,203.25880063683,204.43145232619847,204.85777463293826
PPG22,201.11015776363135,200.3498477719347,201.17713811237198,201.80348740658732
PPG23,204.73587363621562,204.10126317258707,204.9108800334985,205.19547770256125
PPG24,209.11268715524034,207.96588990206013,210.29061127997298,209.08156028368793
PPG25,202.54011921137092,202.54163580573484,202.52904454555073,202.54967728282722
PPG26,207.3977454287236,206.91061601278182,207.52423220308893,207.75838807030001
PPG27,208.90667517006804,208.43664965986395,208.9657738095238,209.31760204081633
PPG28,200.65650121219855,200.20964654842413,200.58364169962996,201.17621538854152
PPG29,207.66230782823823,207.02898038522707,207.7121399540555,208.24580314543206
PPG30,207.57692700357325,206.67616130678917,207.92537008677897,208.1292496171516
PPG31,207.52712696108924,206.82987766950032,207.79711797636327,207.9543852374041
PPG32,206.98606974435344,207.1247207743857,207.14566269545793,206.68782576321667
PPG33,207.19389143069125,206.8195869914678,206.87053295412392,207.891554346482
PPG34,204.2785265049416,204.10161725067385,204.1633423180593,204.57061994609165
PPG35,205.08779617007465,204.88291139240508,205.460564751704,204.9199123661149
PPG36,208.27646855392518,207.78064324885133,208.52378835037794,208.5249740625463
PPG37,208.88371710526317,208.2423519736842,209.11620065789472,209.29259868421053
PPG38,211.35796158612143,210.30539033457248,212.59368029739778,211.17481412639404
PPG39,201.7223498909905,200.92610924518297,202.05409227505746,202.18684815273113
PPG40,204.03153666612388,204.053900016284,203.84090539000164,204.19980459208597
PPG41,204.79733741534469,204.60798775396606,204.7830503757306,205.00097411633732
PPG42,199.7000234356691,198.93590344504335,199.90110147644717,200.26306538551677
PPG43,206.1992018779343,206.1712676056338,205.82394366197184,206.6023943661972
PPG44,203.40111925593123,203.31709624024592,203.23149680775597,203.6547647197919
