Ind,Img,Xnotch1,Ynotch1,Xnotch2,Ynotch2,Xattach,Yattach
PPG2,20,392.6538081722038,184.61301479363303,256.4896942164873,426.1143070822369,430.5295367522231,362.40402637235496
PPG2,21,393.8626447769597,183.3782579656986,255.7713841522689,427.5646759378575,430.4374774534837,362.0620617857139
PPG2,22,395.48228756093545,182.78434795761788,256.3607773525598,428.2595709949356,429.47180346090295,364.0504733761387
PPG2,23,396.1373867551351,180.01406468624538,255.2041301560405,429.5371055508464,428.4043004968541,364.743100312079
PPG2,24,397.3871922361511,179.17122896646015,254.9452847545744,430.67481627239545,429.7131668525685,363.3466318979255
PPG2,25,397.7206558776629,176.1039005962734,253.35184552186425,431.3358960022517,431.46559228578633,362.3063099921778
PPG2,26,399.8854635253018,173.9741725237145,253.1650186640873,431.8364279596617,431.8081196406509,361.469107377986
PPG2,27,399.9798634285559,171.83629515551448,253.88226281495585,433.7252002406101,431.5734129220574,361.6914295601178
PPG2,28,401.2595172478613,170.37886425258466,252.07520821814683,432.8730415065743,431.23884758585183,361.7392457030287
PPG2,29,401.1411262534965,167.48613187447722,253.249239141074,433.4236097062892,432.0351077985741,360.7214396209868
PPG2,30,401.97432387113537,165.46147558960902,250.36813752342545,433.2681549862899,429.1502694527945,363.32422299268205
PPG2,31,403.1695130356101,164.32356396032253,250.95555324490795,435.45042725632914,432.9657955483672,360.079029232597
PPG2,32,402.9537383405941,161.43150521110192,250.21920065408773,437.1827720252344,432.3524682578436,360.2894292346964
PPG2,33,402.9732301867235,159.43838531403577,246.42538775987595,435.3584608274116,431.94298230102754,360.1480877151965
PPG2,34,404.3509646996692,158.49552239037695,246.4749797367737,437.2742068220348,434.0425354557025,358.8276483821409
PPG2,35,404.0605321286994,156.08493609968042,243.5873634466324,438.0520758887177,430.98132596980446,359.996571730327
PPG2,36,403.5982299276536,154.3664739156737,240.28119791633625,439.3358334031641,434.2637161941862,359.0796124897596
PPG2,37,405.8000673726367,152.60879034226312,234.8935113043816,440.8468703749306,434.5186595816608,359.0727470467217
PPG2,38,406.0974707637089,150.90673700076547,233.28173567729465,441.383549762225,432.8828341857538,360.4618804281006
PPG2,39,407.54488470192166,149.07638225413558,233.07483577199764,442.5164597332264,431.7014599514756,362.2213661257677
PPG2,40,409.7860056707081,147.16722192988087,233.4481216774849,443.6816515126851,439.8598208906191,357.4198661186667
PPG2,41,410.0057690444688,144.8616753572456,236.7537623463865,446.2813750560027,438.3794308548885,359.526482686213
