Ind,lum,whiteR,whiteG,whiteB
PPG1,222.89078282828282,223.9537878787879,221.8587121212121,222.8598484848485
PPG2,228.246707475422,228.7690595436839,227.65108514190317,228.31997774067892
PPG3,234.8592542064575,235.03751705320602,233.77694406548432,235.76330150068213
PPG4,233.2389380530973,232.7953539823009,233.09513274336283,233.8263274336283
PPG5,233.23590333716916,233.49252013808976,232.5247410817031,233.6904487917146
PPG6,234.28310502283105,234.09018264840182,233.41666666666666,235.34246575342465
PPG7,233.83960948396097,233.91980474198047,232.5976290097629,235.00139470013946
PPG9,227.32200647249192,227.39528432732317,226.49098474341193,228.07975034674064
PPG10,233.5129498822738,234.53077699293644,232.2209889001009,233.78708375378406
PPG12,234.95800176834663,234.5371352785146,234.31034482758622,236.026525198939
PPG13,224.14570858283432,225.35449101796408,223.12455089820358,223.95808383233532
PPG14,229.6407224958949,230.45862068965516,228.78571428571428,229.67783251231526
PPG15,229.4048226046314,229.67750159337157,228.72625876354365,229.81070745697897
PPG16,230.15173187491234,230.4442574673959,229.06184265881362,230.94909549852756
PPG17,224.15704920394785,224.65636481521506,223.27404365679706,224.54073913983143
PPG18,231.124453766824,231.10802307288935,229.91609858416362,232.34923964341897
PPG19,233.64525339043539,233.05139186295503,233.62955032119913,234.25481798715202
PPG20,225.06416358187911,225.4457958751983,224.01269169751455,225.7340031729244
PPG21,236.1153846153846,236.56311637080867,234.93145956607495,236.85157790927022
PPG22,235.50625521267725,235.30525437864887,235.10967472894077,236.10383653044204
PPG23,229.64764267990074,229.88751033912325,228.7551695616212,230.3002481389578
PPG24,236.92623233367806,236.69596690796277,236.5796277145812,237.50310237849018
PPG25,235.6995856353591,236.29972375690608,234.19751381215468,236.60151933701658
PPG26,225.75213307521327,225.55882985588298,225.0019359001936,226.69563346956335
PPG27,236.42481456507076,236.6668914362778,235.39042481456508,237.2171274443695
PPG28,230.34847192608387,230.18123667377398,230.53795309168444,230.32622601279317
PPG29,231.96953077391834,232.06581352833638,230.3308957952468,233.51188299817184
PPG30,236.35862068965517,236.43862068965518,235.39558620689655,237.2416551724138
PPG31,231.31469599755576,230.69569202566453,230.7827681026581,232.46562786434464
PPG32,235.4888035828535,235.85052783109404,234.21593090211132,236.3999520153551
PPG33,222.64962181740705,222.80472994566955,222.09651645893257,223.04761904761904
PPG34,233.17460981047938,233.12416387959865,232.44816053511707,233.95150501672242
PPG35,227.8371364653244,228.6876957494407,226.74317673378076,228.08053691275168
PPG36,233.84996384671004,233.34598698481562,233.9056399132321,234.29826464208242
PPG37,233.90833941162168,234.14296134208607,232.86725018234864,234.71480671043034
PPG38,235.46224130339056,234.25165125495377,235.84313077939234,236.29194187582561
PPG39,232.88448768434873,233.14199675700718,231.64998841788278,233.86147787815614
PPG40,225.07904621917362,225.72709456148948,224.40764331210192,225.10240078392945
PPG41,235.35625251306794,235.35826296743065,234.5744873341375,236.1360072376357
