Ind,lum,whiteR,whiteG,whiteB
PPG1,204.2059779077323,204.2748538011696,204.317738791423,204.0253411306043
PPG2,208.52456839309426,208.30278884462152,208.48605577689244,208.78486055776892
PPG3,199.55287009063443,199.31333621061717,199.76176089771255,199.5835131635736
PPG4,209.79233144621716,209.25553268142048,210.17910447761193,209.94235717961914
PPG5,201.78759613811158,201.60824742268042,201.64850270004908,202.1060382916053
PPG6,207.58070366340223,206.83895538628946,207.98258977149075,207.92056583242655
PPG7,203.32620452310718,202.41076696165192,203.23451327433628,204.33333333333334
PPG8,202.87163561076605,202.20807453416148,203.70807453416148,202.69875776397515
PPG9,203.67715355805242,203.7011235955056,203.59550561797752,203.73483146067414
PPG10,200.3621581670362,201.44456762749445,200.32039911308203,199.32150776053214
PPG12,208.14459373000636,207.18042226487523,208.72168905950096,208.53166986564298
PPG13,198.83355886332882,199.1082543978349,198.6617050067659,198.73071718538566
PPG14,211.90756302521007,210.27450980392157,212.812324929972,212.6358543417367
PPG15,207.99677871148458,206.95378151260505,207.7890756302521,209.24747899159664
PPG16,197.46423135464235,196.8082191780822,198.19634703196348,197.3881278538813
PPG17,204.55727554179566,203.57275541795664,204.72755417956657,205.37151702786377
PPG18,207.73700664321998,206.50879249706918,208.70339976553342,207.99882766705744
PPG19,209.16005291005294,208.25925925925927,210.1600529100529,209.06084656084656
PPG20,202.2388960758948,202.0051746442432,201.98447606727038,202.72703751617075
PPG21,206.9663536776213,205.5117370892019,208.21830985915494,207.16901408450704
PPG22,205.9732142857143,204.7736801242236,206.930900621118,206.21506211180125
PPG23,204.1730769230769,204.1123076923077,204.15,204.25692307692307
PPG24,208.2123015873016,207.45714285714286,208.18928571428572,208.9904761904762
PPG25,206.790350877193,206.3546052631579,207.05526315789473,206.9611842105263
PPG26,204.13572401270994,203.1733999092147,204.3082160689968,204.9255560599183
PPG27,202.42639786991253,202.41650817801445,202.47622670216813,202.38645872955496
PPG28,205.9670353502494,205.72413793103448,206.10149642160053,206.0754716981132
PPG29,199.99561979851072,200.11300919842313,200.31471747700394,199.5591327201051
PPG30,198.9494142705005,197.83865814696486,200.2699680511182,198.73961661341852
PPG31,202.70107033639147,202.39954128440368,202.9348623853211,202.76880733944955
PPG32,207.1984656437625,206.70446964643097,207.51801200800534,207.37291527685124
