Ind,lum,whiteR,whiteG,whiteB
PPG3,184.03472222222223,184.6696428571429,183.7440476190476,183.6904761904762
PPG4,186.84061216871964,186.9787234042553,187.501679731243,186.04143337066068
PPG5,187.29872495446264,188.0068306010929,187.0655737704918,186.8237704918033
PPG6,184.36860670194,184.994708994709,184.32451499118164,183.78659611992944
PPG7,188.433286516854,188.3005617977528,189.51544943820224,187.48384831460675
PPG8,187.044,187.25866666666667,186.6293333333333,187.244
PPG9,187.078196347032,186.611301369863,187.9851598173516,186.6381278538813
PPG10,182.75578703703704,183.09027777777777,182.55902777777777,182.61805555555557
PPG11,186.43910690121788,186.03044654939103,187.4451962110961,185.84167794316645
PPG12,187.69919427036703,187.34467323187107,187.734109221128,188.01880035810208
PPG13,185.6840077071291,185.4971098265896,185.54624277456648,186.0086705202312
PPG14,188.81443137254905,188.37270588235293,189.83717647058825,188.2334117647059
PPG15,188.0818297794788,188.58447238928375,188.11864406779665,187.54237288135596
PPG16,188.1622911694511,188.4379474940334,187.6658711217184,188.38305489260145
PPG17,188.7677902621723,188.81380417335475,189.1733547351525,188.31621187800965
PPG18,190.38636363636363,189.95,191.1340909090909,190.075
PPG19,187.53138922640744,187.5455650060753,187.15674362089916,187.89185905224787
PPG20,182.3117076808352,182.1387024608501,182.9709172259508,181.8255033557047
PPG21,189.175135975136,189.32913752913757,189.0969696969697,189.0993006993007
PPG23,185.95238095238096,185.85425685425685,186.2886002886003,185.7142857142857
PPG24,187.5751547303272,187.54907161803715,187.58090185676392,187.5954907161804
PPG25,183.153146322972,182.98407884761184,183.25398028809704,183.22137983320695
PPG26,188.97014925373136,189.13432835820896,188.42487562189052,189.35124378109447
PPG27,188.29779735682817,188.5251101321586,187.96211453744493,188.40616740088103
PPG28,184.15326902465165,184.032154340836,183.66881028938903,184.7588424437299
PPG29,163.307,168.123,163.072,158.726
PPGA,186.67699724517902,186.13429752066116,187.0785123966942,186.8181818181818
