Ind,lum,whiteR,whiteG,whiteB
PPG1,165.22611980572046,165.61521856449002,164.86994063680518,165.19320021586617
PPG2,167.79908883826877,167.77038724373577,168.04282460136673,167.58405466970387
PPG3,166.9210075813157,167.1019809244314,167.13573000733675,166.525311812179
PPG4,165.29887955182073,165.8546218487395,164.8764705882353,165.1655462184874
PPG5,166.62237070032168,166.9606533036377,166.9591685226429,165.9472902746845
PPG6,160.3357142857143,161.02142857142857,160.47857142857143,159.50714285714287
PPG7,162.50921537651394,163.28909952606634,162.02053712480253,162.218009478673
PPG8,164.70436507936506,165.29761904761904,164.4845238095238,164.33095238095237
PPG9,166.15623237450652,166.57445008460238,166.2605752961083,165.6336717428088
PPG11,167.08537350910234,166.96610169491527,167.82391713747646,166.46610169491527
PPG12,164.47743055555557,164.47569444444446,164.88715277777777,164.06944444444446
PPG13,164.84126984126985,165.92640692640694,164.62337662337663,163.97402597402598
PPG14,160.35627530364374,160.7004048582996,160.39676113360323,159.97165991902833
PPG15,163.9852024922118,164.93691588785046,163.40887850467288,163.60981308411215
PPG16,163.590682610862,164.29372197309416,162.85650224215246,163.62182361733932
PPG17,159.26414058209775,159.46952224052717,159.33113673805602,158.99176276771004
PPG18,159.06915422885572,158.87910447761195,159.15522388059702,159.1731343283582
PPG19,164.18123953098828,164.52964824120602,163.96984924623115,164.04422110552764
PPG20,164.9692007797271,165.33918128654972,164.72397660818714,164.84444444444443
PPG21,165.08409986859394,165.88961892247045,164.40013140604466,164.96254927726676
PPG22,161.23857868020306,162.01667875271937,161.7200870195794,159.97897026831038
PPG23,164.99050873196663,165.3097949886105,165.373576309795,164.2881548974943
PPG24,166.36881720430108,166.80537634408603,166.46451612903226,165.83655913978495
PPG25,163.71525753158406,164.45481049562682,163.2201166180758,163.47084548104957
PPG26,162.9742883379247,163.97796143250687,162.68870523415978,162.25619834710744
PPG27,166.47650417215633,166.8748353096179,166.9776021080369,165.57707509881422
PPG28,163.0201342281879,164.24161073825502,162.65771812080536,162.16107382550337
PPG29,163.0877879182964,164.22425032594523,163.07692307692307,161.96219035202083
PPG30,163.98352344740178,164.8897338403042,164.7300380228137,162.33079847908746
PPG31,166.31561350718823,166.44032096288868,167.42928786359076,165.07723169508526
PPG32,165.2428507596068,166.4470509383378,164.82372654155495,164.4577747989276
PPG33,163.09440559440557,164.05944055944056,163.12587412587413,162.0979020979021
PPG34,162.50250156347715,163.12851782363978,162.7232645403377,161.65572232645403
PPG35,165.6521360069747,166.1944202266783,165.34263295553617,165.41935483870967
PPG36,164.30181293778327,164.88442521631643,164.1600741656366,163.8609394313968
PPG37,165.8801708033093,166.44995996797437,166.57646116893514,164.6140912730184
PPG38,167.20891719745222,167.01019108280255,167.79490445859872,166.82165605095543
PPG39,151.1896736222579,151.9486356340289,150.78812199036918,150.8322632423756
PPG40,162.3117010816126,162.47197640117994,162.3716814159292,162.09144542772862
PPG41,148.8665636269964,148.7851622874807,148.87171561051005,148.94281298299845
PPG42,165.29503546099292,166.12978723404257,165.26170212765956,164.4936170212766
PPG43,165.76593279258398,166.56315179606025,165.4797219003476,165.25492468134414
PPG44,157.22257720979766,158.18956336528223,157.29712460063897,156.18104366347177
PPG45,160.27505112474438,161.12678936605317,160.11656441717793,159.58179959100204
PPG46,164.36536536536536,165.25075075075074,164.3963963963964,163.44894894894895
PPG47,165.83333333333334,166.2607973421927,166.2906976744186,164.94850498338872
PPG48,158.907926618207,159.5129802699896,158.81308411214954,158.39771547248182
PPG49,164.15850596359073,165.07179849340866,163.79872881355934,163.60499058380415
PPG50,159.9827343199436,159.84566596194503,160.0169133192389,160.08562367864693
PPG51,165.25243832472748,165.93516924842226,165.41308089500862,164.4090648307516
PPG52,163.46698753548068,164.62606442058498,163.40022213994817,162.37467604590893
PPG53,160.00680272108843,160.51860744297718,160.07563025210084,159.42617046818728
PPG54,164.0020601565719,164.57849196538936,163.6662546353523,163.76143386897405
PPG55,166.45984143398826,166.48086866597725,167.33815925542916,165.56049638055842
